1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1998:Q2,293374.00,37970.00,-70379.00,103172.00,29699.00,192912.00,293374.00,41135.00,3952.00,83825.00,-70739.00,24097.00,227797.00,44.00,-1515.00,41698.00,61834.00,76234.00,28620.00,7822.00,5002.00,9311.00,-1253.00,24442.00,293374.00,118830.00,81746.00,-9131.00,1597.00,0.00,44618.00,117615.00,6492.00,-11468.00,4518.00,298.00,2539.00,277.00,10785.00,-7697.00,11624.00,17588.00,42866.00,30050.00,1233.00,0.00,25212.00,156.00,3285.00,-1749.00,-33079.00,-4130.00,18815.00,56929.00
1998:Q3,241240.00,52336.00,-13946.00,140371.00,6668.00,55811.00,241240.00,34200.00,1138.00,43098.00,-14049.00,4013.00,210958.00,1793.00,-455.00,73616.00,66858.00,62419.00,-8122.00,2664.00,-649.00,5623.00,7211.00,-3918.00,241240.00,39702.00,8144.00,4275.00,1097.00,0.00,26186.00,204183.00,6151.00,20963.00,-20334.00,75.00,800.00,1595.00,15144.00,-2016.00,14992.00,14193.00,56934.00,348.00,1233.00,0.00,60503.00,12208.00,-9503.00,-3503.00,36648.00,1496.00,-3744.00,-2645.00
1998:Q4,344024.00,7501.00,55665.00,173623.00,22152.00,85083.00,344024.00,92680.00,2655.00,12571.00,58711.00,18743.00,259403.00,2308.00,-1135.00,127855.00,42722.00,75227.00,12438.00,3229.00,3098.00,-2654.00,-3685.00,-8059.00,344024.00,-12175.00,-59587.00,13721.00,847.00,0.00,32844.00,282948.00,6029.00,63568.00,4479.00,2273.00,243.00,2586.00,9955.00,853.00,28250.00,11333.00,101962.00,28677.00,1233.00,0.00,80760.00,14357.00,6440.00,-6790.00,-56369.00,-3637.00,-13254.00,73251.00
1999:Q1,368310.00,55018.00,-2518.00,141991.00,22433.00,151386.00,368310.00,100175.00,2021.00,82023.00,-2901.00,19032.00,263748.00,93.00,-274.00,48333.00,94041.00,48814.00,20664.00,6264.00,-7777.00,9070.00,44520.00,4387.00,368310.00,59739.00,35262.00,138.00,-731.00,0.00,25070.00,281047.00,13518.00,27581.00,-1767.00,-443.00,3794.00,-4384.00,24157.00,17335.00,-10339.00,18059.00,65618.00,24218.00,1955.00,0.00,38985.00,17796.00,10373.00,1328.00,21933.00,-966.00,12296.00,27524.00
1999:Q2,206884.00,15761.00,-97973.00,147481.00,16364.00,125251.00,206884.00,-12011.00,2821.00,70602.00,-97823.00,12389.00,219291.00,68.00,-32.00,76699.00,70632.00,57522.00,27195.00,-1547.00,-4574.00,2926.00,-9598.00,-396.00,206884.00,23987.00,-3260.00,1374.00,-480.00,0.00,26353.00,166583.00,19128.00,32031.00,-8838.00,941.00,3445.00,287.00,13139.00,28435.00,11197.00,3766.00,-31632.00,49730.00,3750.00,0.00,41897.00,14944.00,3987.00,-94.00,-52513.00,-514.00,33497.00,16314.00
1999:Q3,320799.00,41124.00,-3606.00,165460.00,5893.00,111928.00,320799.00,79205.00,2703.00,78590.00,-3598.00,1510.00,225055.00,559.00,-279.00,101877.00,63575.00,45936.00,-10238.00,764.00,4441.00,6339.00,12081.00,16539.00,320799.00,24891.00,-2073.00,9760.00,20.00,0.00,17184.00,209318.00,4150.00,14999.00,12334.00,1039.00,-2052.00,-2128.00,10618.00,21019.00,15249.00,9815.00,53538.00,5520.00,3314.00,0.00,57574.00,8674.00,-1531.00,-573.00,7916.00,-390.00,-9767.00,86590.00
1999:Q4,321060.00,117981.00,74228.00,138198.00,9671.00,-19018.00,321060.00,101504.00,2868.00,18446.00,74236.00,5954.00,213390.00,556.00,182.00,91876.00,46314.00,4903.00,24135.00,2679.00,-9314.00,7469.00,44590.00,6166.00,321060.00,-40577.00,-63454.00,-6235.00,269.00,0.00,28843.00,328976.00,-11131.00,23623.00,8154.00,624.00,-4322.00,-6087.00,2458.00,32545.00,27647.00,10599.00,105150.00,4395.00,594.00,0.00,40255.00,-36.00,14139.00,685.00,-12114.00,9615.00,82183.00,32661.00
2000:Q1,187457.00,75684.00,-38080.00,55725.00,4514.00,89614.00,187457.00,41283.00,775.00,75801.00,-38596.00,3303.00,123346.00,2907.00,-44.00,26273.00,29968.00,27228.00,19361.00,1158.00,11107.00,2074.00,3314.00,22828.00,187457.00,-58814.00,-85998.00,6919.00,433.00,0.00,19832.00,176066.00,23714.00,14485.00,-4593.00,-74.00,2881.00,811.00,20821.00,-7930.00,-11328.00,13697.00,58143.00,-10040.00,1367.00,0.00,30209.00,7739.00,2756.00,-213.00,39540.00,-9837.00,3918.00,70205.00
2000:Q2,53952.00,56132.00,-179632.00,95852.00,10411.00,71189.00,53952.00,-99656.00,3400.00,69224.00,-179173.00,6893.00,172306.00,3510.00,70.00,62260.00,33133.00,27531.00,28158.00,1381.00,-169.00,7919.00,8513.00,-18698.00,53952.00,6987.00,-23368.00,12052.00,183.00,0.00,18120.00,8745.00,3232.00,-6867.00,-7284.00,278.00,-635.00,-3520.00,8494.00,-31428.00,11003.00,3673.00,-47737.00,-5512.00,-1067.00,0.00,23678.00,5170.00,2096.00,-629.00,-7266.00,-1281.00,64347.00,38220.00
2000:Q3,231358.00,36585.00,-39143.00,128517.00,-5091.00,110490.00,231358.00,8418.00,413.00,53815.00,-39749.00,-6061.00,192670.00,2482.00,-89.00,69860.00,59263.00,34584.00,19324.00,1082.00,6341.00,7570.00,-7747.00,30270.00,231358.00,3870.00,-17918.00,3824.00,933.00,0.00,17030.00,172158.00,6453.00,11628.00,7751.00,2013.00,-4278.00,2033.00,19893.00,-33032.00,14747.00,5874.00,45938.00,8918.00,-1675.00,0.00,57742.00,-1271.00,7764.00,274.00,54704.00,564.00,-33882.00,55331.00
2000:Q4,275865.00,43149.00,-17162.00,153825.00,13790.00,82263.00,275865.00,-2129.00,1171.00,1788.00,-17457.00,12369.00,259395.00,4584.00,22.00,76770.00,77350.00,87322.00,15765.00,-764.00,-1644.00,5663.00,-5673.00,18599.00,275865.00,88950.00,74741.00,-4006.00,1182.00,0.00,17033.00,106177.00,290.00,6666.00,11644.00,1513.00,-342.00,-1257.00,8385.00,-48980.00,8554.00,16572.00,88429.00,-27775.00,-4187.00,0.00,70847.00,-2703.00,6168.00,1380.00,-20133.00,-685.00,-8209.00,80738.00
2001:Q1,299240.00,-55165.00,32564.00,108503.00,28840.00,184498.00,299240.00,137914.00,1155.00,77551.00,32005.00,27203.00,147516.00,3334.00,-143.00,66483.00,42579.00,19260.00,-24863.00,2854.00,-5937.00,24027.00,19922.00,13810.00,299240.00,-126095.00,-139788.00,-11527.00,1432.00,0.00,23788.00,334220.00,12039.00,-18646.00,3322.00,-1652.00,7129.00,-8387.00,28045.00,19306.00,10977.00,-23228.00,124168.00,24684.00,-1736.00,0.00,62517.00,9264.00,3901.00,191.00,93709.00,736.00,-12119.00,91115.00
2001:Q2,86895.00,-130953.00,-146082.00,173556.00,39001.00,151373.00,86895.00,-33831.00,3668.00,74116.00,-145801.00,34186.00,131777.00,-1193.00,-466.00,71709.00,101566.00,52123.00,9917.00,-2304.00,8906.00,2472.00,-110953.00,-11051.00,86895.00,-4250.00,-36069.00,-960.00,1182.00,0.00,31597.00,28524.00,11248.00,20155.00,6978.00,-346.00,-3072.00,-1031.00,31989.00,-19360.00,13314.00,10874.00,13844.00,47682.00,-29.00,0.00,65165.00,5028.00,-7210.00,1568.00,-29810.00,-632.00,-137831.00,62621.00
2001:Q3,343207.00,-37114.00,82040.00,204648.00,8686.00,84947.00,343207.00,109234.00,2138.00,19186.00,81952.00,5958.00,254730.00,1217.00,-323.00,81669.00,123067.00,72112.00,4550.00,1874.00,3151.00,3716.00,-36303.00,-20757.00,343207.00,35559.00,21529.00,5198.00,430.00,0.00,8402.00,250607.00,-974.00,42227.00,8416.00,904.00,7454.00,5423.00,39897.00,-17327.00,16058.00,-29627.00,104140.00,-24174.00,-124.00,0.00,67128.00,1790.00,6413.00,2447.00,77702.00,-323.00,-56843.00,57041.00
2001:Q4,468700.00,31589.00,87239.00,155431.00,46158.00,148283.00,468700.00,174478.00,6866.00,42545.00,87056.00,38011.00,278424.00,5.00,59.00,84287.00,71327.00,107416.00,736.00,2218.00,-4721.00,-6635.00,23732.00,15798.00,468700.00,41771.00,2182.00,7949.00,682.00,0.00,30958.00,313901.00,17539.00,69037.00,3311.00,3316.00,8466.00,7075.00,16557.00,-19539.00,30036.00,-10727.00,33687.00,46494.00,5104.00,0.00,45943.00,17399.00,15906.00,4513.00,-50514.00,4091.00,66207.00,113028.00
2002:Q1,325722.00,-62565.00,39185.00,169245.00,23696.00,156161.00,325722.00,100903.00,2112.00,38284.00,38736.00,21771.00,208233.00,-2684.00,-123.00,45058.00,124636.00,50175.00,-12404.00,658.00,-3918.00,2877.00,3958.00,16586.00,325722.00,35572.00,21600.00,-400.00,-32.00,0.00,14404.00,210567.00,23681.00,52009.00,-14533.00,1709.00,10220.00,7121.00,59340.00,10803.00,-10365.00,7372.00,-31732.00,57358.00,3654.00,0.00,64385.00,6072.00,-4192.00,6601.00,-16203.00,2863.00,-25596.00,79583.00
2002:Q2,306813.00,-62872.00,29474.00,121416.00,54051.00,164744.00,306813.00,95849.00,3185.00,12694.00,29921.00,50049.00,187856.00,726.00,-27.00,34777.00,86192.00,61446.00,19164.00,4524.00,4380.00,-4795.00,-18531.00,23108.00,306813.00,80746.00,56170.00,3648.00,-32.00,0.00,20960.00,87466.00,15327.00,32886.00,15455.00,737.00,9779.00,8304.00,39143.00,15512.00,10410.00,-21427.00,-73553.00,7711.00,590.00,0.00,22051.00,7253.00,4525.00,6018.00,53412.00,492.00,-67159.00,138601.00
2002:Q3,273131.00,-7735.00,100215.00,115369.00,25491.00,39791.00,273131.00,106082.00,1434.00,-19171.00,100610.00,23209.00,163730.00,-1215.00,127.00,72389.00,42585.00,48045.00,621.00,5288.00,3809.00,7661.00,-15580.00,3319.00,273131.00,-45206.00,-75211.00,12817.00,-32.00,0.00,17220.00,207038.00,13508.00,29067.00,18398.00,-2.00,-8776.00,6370.00,63675.00,-9241.00,15732.00,-17993.00,-12966.00,15283.00,-44.00,100.00,27939.00,26149.00,9271.00,3693.00,-17172.00,-446.00,44493.00,111299.00
2002:Q4,496345.00,34076.00,112719.00,141120.00,56185.00,152245.00,496345.00,163568.00,5838.00,-3984.00,112824.00,48890.00,313212.00,2690.00,-411.00,67609.00,73406.00,96347.00,42025.00,3547.00,-5990.00,14541.00,19448.00,19565.00,496345.00,78779.00,34697.00,5201.00,-32.00,0.00,38913.00,314282.00,25215.00,46825.00,3442.00,1546.00,8595.00,16012.00,61595.00,-25790.00,21975.00,-18764.00,90476.00,26677.00,4442.00,-17.00,43534.00,35316.00,8496.00,-4262.00,9692.00,-713.00,-40010.00,103284.00
2003:Q1,339149.00,-15982.00,41439.00,127915.00,31057.00,154720.00,339149.00,88066.00,4090.00,16117.00,41044.00,26815.00,271867.00,2262.00,-117.00,56438.00,71872.00,83541.00,3205.00,3540.00,9608.00,16413.00,25105.00,-20784.00,339149.00,-97657.00,-94464.00,1540.00,344.00,0.00,-5077.00,336659.00,12058.00,64575.00,8558.00,-1013.00,12627.00,10427.00,52239.00,19546.00,-65111.00,-18276.00,-18787.00,49206.00,6494.00,-287.00,37959.00,31223.00,8559.00,410.00,46464.00,5455.00,74333.00,100147.00
2003:Q2,397418.00,-30664.00,117042.00,110724.00,59737.00,140579.00,397418.00,194682.00,3770.00,18893.00,117171.00,54848.00,179504.00,1832.00,-80.00,48109.00,62486.00,59941.00,44806.00,4285.00,-4057.00,-142.00,-37676.00,23232.00,397418.00,-51683.00,-71009.00,2940.00,345.00,0.00,16041.00,280392.00,10654.00,55107.00,6817.00,2841.00,4950.00,10435.00,53690.00,13904.00,61000.00,-25329.00,4185.00,65011.00,14423.00,104.00,-9711.00,33696.00,16114.00,1220.00,-49808.00,5869.00,5219.00,168709.00
2003:Q3,384167.00,-32638.00,117072.00,197182.00,12221.00,90330.00,384167.00,159363.00,2766.00,30681.00,117086.00,8830.00,254006.00,480.00,12.00,114968.00,82200.00,45897.00,13880.00,6721.00,2465.00,2184.00,-14801.00,-29202.00,384167.00,58827.00,45157.00,12601.00,344.00,0.00,725.00,231825.00,3998.00,-43557.00,-18587.00,3694.00,-1259.00,16646.00,31194.00,14588.00,9972.00,33032.00,-26555.00,12537.00,10586.00,393.00,95350.00,23575.00,18629.00,-14.00,33799.00,-6710.00,20514.00,93516.00
2003:Q4,518452.00,-2675.00,147563.00,148015.00,34540.00,191009.00,518452.00,152485.00,3180.00,-26065.00,145406.00,29964.00,319511.00,1719.00,122.00,31358.00,118814.00,75311.00,43384.00,9283.00,-1649.00,16956.00,24213.00,46456.00,518452.00,73422.00,69102.00,-6235.00,345.00,0.00,10210.00,287838.00,10539.00,86969.00,-10283.00,621.00,1567.00,22860.00,20637.00,24290.00,25711.00,30093.00,-39526.00,32024.00,3919.00,511.00,860.00,-4814.00,9982.00,4032.00,49044.00,-953.00,19755.00,157192.00
2004:Q1,406470.00,35923.00,121804.00,4803.00,44660.00,199280.00,406470.00,201210.00,3283.00,38971.00,122070.00,36886.00,173473.00,89.00,-42.00,1400.00,3137.00,90988.00,13038.00,10594.00,12987.00,25696.00,15586.00,31787.00,406470.00,58133.00,38764.00,3034.00,1740.00,0.00,14595.00,127726.00,7419.00,97940.00,11021.00,1522.00,3037.00,22235.00,41708.00,753.00,-13573.00,32595.00,-71443.00,-38091.00,2257.00,1282.00,2981.00,3507.00,-4871.00,14552.00,-19837.00,54.00,32678.00,220612.00
2004:Q2,290437.00,-24428.00,49650.00,72936.00,74753.00,117526.00,290437.00,101753.00,5595.00,-15619.00,48739.00,63038.00,196140.00,3877.00,26.00,53703.00,20144.00,118844.00,9373.00,8724.00,618.00,4022.00,-23191.00,-7456.00,290437.00,25362.00,-16728.00,-2246.00,1740.00,0.00,42596.00,56220.00,13307.00,4192.00,-8732.00,2286.00,1971.00,15888.00,33438.00,1834.00,9737.00,21985.00,-64457.00,83436.00,5639.00,886.00,11374.00,-1387.00,-9972.00,2393.00,-81101.00,141.00,13362.00,208855.00
2004:Q3,396766.00,5564.00,98458.00,43765.00,36895.00,212084.00,396766.00,141329.00,1427.00,7098.00,98420.00,34384.00,209606.00,1033.00,75.00,29570.00,14233.00,128561.00,21242.00,3450.00,8301.00,15106.00,-11965.00,45831.00,396766.00,70021.00,56292.00,3090.00,1740.00,0.00,8899.00,168951.00,12950.00,-45737.00,2886.00,745.00,-7620.00,15956.00,35666.00,-2319.00,18384.00,-13387.00,-32121.00,8258.00,-111.00,562.00,20799.00,-21780.00,4174.00,9191.00,126709.00,341.00,35405.00,157794.00
2004:Q4,463372.00,89131.00,133541.00,-6343.00,49529.00,197514.00,463372.00,167950.00,4076.00,-14636.00,133619.00,44891.00,263840.00,7450.00,85.00,-9674.00,3253.00,138289.00,60654.00,39140.00,-6660.00,14668.00,16635.00,31582.00,463372.00,157771.00,117091.00,12307.00,1740.00,0.00,26633.00,88903.00,17478.00,-16469.00,11901.00,1085.00,2282.00,15429.00,25911.00,-2095.00,31470.00,-16700.00,20442.00,23927.00,2901.00,1049.00,-46753.00,8333.00,2955.00,6767.00,-60127.00,1928.00,57189.00,216698.00
2005:Q1,476440.00,40507.00,153297.00,-12401.00,59200.00,235837.00,476440.00,223445.00,3101.00,12049.00,153112.00,55183.00,235838.00,4538.00,-95.00,-35379.00,23163.00,157186.00,17967.00,12038.00,2789.00,21984.00,31647.00,17157.00,476440.00,38641.00,-11087.00,17030.00,1519.00,0.00,31179.00,281684.00,-493.00,138355.00,38759.00,591.00,3754.00,22531.00,47108.00,6864.00,-9547.00,5390.00,-50523.00,14688.00,2659.00,2926.00,-31845.00,6634.00,-7809.00,1951.00,43469.00,-1143.00,47365.00,156115.00
2005:Q2,311811.00,59378.00,-33702.00,18906.00,64140.00,203089.00,311811.00,1107.00,2276.00,-15402.00,-34048.00,48281.00,278446.00,563.00,118.00,-15917.00,35169.00,181773.00,3332.00,16399.00,-1306.00,5356.00,52959.00,32258.00,311811.00,88279.00,47090.00,1682.00,1519.00,0.00,37988.00,68988.00,7396.00,-8178.00,17987.00,1255.00,-2734.00,11978.00,20447.00,8061.00,11537.00,1377.00,-41825.00,33009.00,920.00,865.00,-25865.00,-12924.00,4339.00,5929.00,15338.00,8622.00,11454.00,154544.00
2005:Q3,300266.00,62264.00,86898.00,-24806.00,43442.00,132468.00,300266.00,137526.00,5690.00,18985.00,86804.00,26047.00,142260.00,2147.00,21.00,-67313.00,42601.00,182599.00,-40679.00,7225.00,7000.00,12870.00,-4211.00,20480.00,300266.00,28555.00,-38108.00,5428.00,1520.00,0.00,59715.00,90062.00,11638.00,14161.00,22881.00,-198.00,-9803.00,22891.00,28885.00,11769.00,16522.00,8094.00,-1591.00,43906.00,-189.00,1766.00,-17141.00,2551.00,-48343.00,4112.00,-26933.00,-11712.00,16796.00,181649.00
2005:Q4,572970.00,82924.00,140800.00,98299.00,56192.00,194755.00,572970.00,158849.00,3379.00,-22333.00,140999.00,36804.00,390573.00,6233.00,-10.00,34568.00,63532.00,217390.00,47681.00,-2828.00,-8359.00,8020.00,24346.00,23548.00,572970.00,115638.00,65545.00,16248.00,1519.00,0.00,32326.00,212464.00,7855.00,-11958.00,-1118.00,-759.00,-597.00,6701.00,12788.00,17194.00,29517.00,16714.00,94684.00,25439.00,-1181.00,1201.00,-6440.00,-17546.00,-676.00,945.00,42708.00,-2665.00,-342.00,244868.00
2006:Q1,567408.00,57913.00,142234.00,75968.00,15333.00,275960.00,567408.00,180353.00,2082.00,30418.00,141981.00,5872.00,330718.00,4449.00,-14.00,-2514.00,78735.00,202366.00,-4574.00,10871.00,8775.00,9141.00,23483.00,56337.00,567408.00,71058.00,74011.00,-6019.00,368.00,0.00,2698.00,313862.00,14327.00,80223.00,-1437.00,-93.00,7700.00,15101.00,28337.00,2557.00,-12841.00,28261.00,13774.00,51692.00,2611.00,752.00,5432.00,2025.00,-3047.00,1804.00,16363.00,2146.00,58175.00,182488.00
2006:Q2,453471.00,65648.00,-70283.00,113440.00,63110.00,281556.00,453471.00,26604.00,8415.00,50220.00,-70226.00,38195.00,356782.00,6506.00,-39.00,48789.00,64594.00,169569.00,22639.00,2531.00,1633.00,28342.00,12218.00,70085.00,453471.00,45774.00,14029.00,2947.00,369.00,0.00,28429.00,170235.00,7822.00,57227.00,21054.00,-1857.00,-3356.00,12268.00,14945.00,14087.00,9077.00,23859.00,22293.00,32284.00,4118.00,2283.00,6851.00,-5736.00,-10652.00,11251.00,-32213.00,1519.00,-16889.00,237462.00
2006:Q3,439824.00,100965.00,58552.00,55785.00,26742.00,197780.00,439824.00,90787.00,63.00,13500.00,58298.00,18926.00,245004.00,4786.00,-17.00,-20874.00,76913.00,183674.00,2729.00,3535.00,1242.00,8645.00,-15629.00,104033.00,439824.00,-64245.00,-96380.00,-3777.00,368.00,0.00,35544.00,238979.00,2560.00,-23434.00,3553.00,-1385.00,-9180.00,7150.00,6653.00,28110.00,17234.00,-773.00,90322.00,33791.00,-1970.00,708.00,-19943.00,20257.00,-6341.00,8378.00,63582.00,1549.00,18158.00,265090.00
2006:Q4,634265.00,92695.00,88971.00,82699.00,81694.00,288206.00,634265.00,204123.00,5882.00,55781.00,89095.00,53365.00,383354.00,13898.00,-209.00,10181.00,72394.00,236842.00,26899.00,-3035.00,-5223.00,22533.00,9074.00,46788.00,634265.00,-81860.00,-132402.00,5690.00,367.00,0.00,44485.00,432455.00,9991.00,18440.00,8192.00,-2225.00,-1982.00,17607.00,-15082.00,13394.00,31057.00,28601.00,100898.00,99020.00,1326.00,1987.00,2769.00,29559.00,1325.00,14987.00,38684.00,1033.00,32874.00,283670.00
2007:Q1,700409.00,47106.00,137230.00,131680.00,74456.00,309937.00,700409.00,251697.00,2566.00,54486.00,136901.00,57744.00,383375.00,6183.00,-155.00,16350.00,115659.00,169411.00,-19469.00,15532.00,14864.00,21794.00,43206.00,65337.00,700409.00,16300.00,-23127.00,-21717.00,631.00,0.00,60513.00,353418.00,1986.00,24992.00,26639.00,-530.00,6048.00,9609.00,19183.00,7024.00,-11666.00,15775.00,87287.00,53272.00,9701.00,1705.00,-21719.00,6963.00,4300.00,10522.00,90441.00,-2492.00,14378.00,330691.00
2007:Q2,516774.00,106164.00,-120817.00,161695.00,83214.00,286518.00,516774.00,36147.00,7327.00,101513.00,-120841.00,48148.00,369160.00,7106.00,75.00,40007.00,121712.00,164889.00,-9211.00,-3760.00,9963.00,31048.00,7331.00,111467.00,516774.00,-20127.00,-61588.00,-1585.00,629.00,0.00,42417.00,256687.00,9621.00,23790.00,27912.00,-251.00,330.00,11620.00,13321.00,7025.00,-9645.00,32047.00,62416.00,82540.00,7740.00,3904.00,12289.00,14307.00,2834.00,1248.00,-96949.00,-1556.00,52144.00,280214.00
2007:Q3,630524.00,-253942.00,122160.00,313741.00,29621.00,418944.00,630524.00,142617.00,1549.00,3138.00,121957.00,15973.00,437074.00,3373.00,-121.00,138147.00,175797.00,66263.00,16778.00,-4716.00,-7342.00,35765.00,13130.00,50833.00,630524.00,408555.00,414990.00,-25759.00,631.00,0.00,18693.00,173820.00,-10890.00,17463.00,12364.00,-1804.00,-1266.00,3440.00,15464.00,7024.00,21181.00,-6977.00,102380.00,34513.00,786.00,2761.00,-31690.00,2069.00,3982.00,-24524.00,132275.00,4927.00,-109658.00,48149.00
2007:Q4,584588.00,-68831.00,132189.00,298194.00,72502.00,150534.00,584588.00,231012.00,10973.00,42879.00,132375.00,44785.00,346440.00,8059.00,221.00,85160.00,212848.00,-17655.00,-6006.00,-6310.00,-21470.00,40792.00,50801.00,7136.00,584588.00,163322.00,160621.00,-12614.00,629.00,0.00,14686.00,223758.00,-39021.00,-8176.00,16087.00,-1153.00,-2861.00,1953.00,-6298.00,7022.00,46019.00,-7214.00,144157.00,69505.00,245.00,4991.00,6500.00,22398.00,-6599.00,6070.00,82836.00,21585.00,-134288.00,197508.00
2008:Q1,409855.00,-4263.00,184819.00,166064.00,35962.00,27273.00,409855.00,261602.00,3069.00,50996.00,185138.00,22399.00,164379.00,-31.00,-142.00,26154.00,139591.00,-39224.00,20425.00,-23592.00,15566.00,34463.00,-8831.00,-16126.00,409855.00,-12103.00,29910.00,-39743.00,-1971.00,0.00,-299.00,264315.00,-149377.00,-9032.00,19967.00,-841.00,4908.00,2865.00,15328.00,-203.00,-4824.00,3067.00,301592.00,-1665.00,-821.00,4897.00,34014.00,-8075.00,9002.00,-7589.00,60376.00,1413.00,-10687.00,157643.00
2008:Q2,353307.00,-36218.00,-41911.00,322027.00,43903.00,65506.00,353307.00,69709.00,10438.00,96009.00,-41848.00,5110.00,283506.00,-525.00,-37.00,161752.00,160212.00,-72690.00,-16371.00,-913.00,4112.00,73852.00,-25886.00,92.00,353307.00,170224.00,190231.00,7131.00,-1972.00,0.00,-25166.00,2054.00,-112393.00,44974.00,-27067.00,2021.00,5469.00,-1588.00,18898.00,-205.00,8875.00,21001.00,-6890.00,69637.00,-3751.00,5637.00,106441.00,-5917.00,-584.00,5148.00,-173072.00,23244.00,22176.00,181029.00
2008:Q3,407198.00,-192361.00,545744.00,182591.00,5633.00,-134409.00,407198.00,577175.00,-2360.00,40813.00,545321.00,-6599.00,-54333.00,-7389.00,0.00,47234.00,135780.00,-91233.00,-17874.00,-12006.00,-7555.00,-58803.00,-42487.00,-115644.00,407198.00,302902.00,349123.00,-2071.00,-1971.00,3311.00,-45490.00,83398.00,12286.00,104803.00,-17518.00,-547.00,-1703.00,-1601.00,-3099.00,-203.00,24755.00,11138.00,-418.00,-6209.00,-1819.00,6905.00,-53291.00,-2688.00,-2711.00,-7658.00,127398.00,-8384.00,-96038.00,20898.00
2008:Q4,610049.00,44080.00,613643.00,98266.00,28304.00,-174244.00,610049.00,631344.00,-489.00,3572.00,613891.00,14370.00,58907.00,8207.00,0.00,26177.00,71841.00,-118366.00,-58464.00,-23784.00,20141.00,34453.00,98702.00,-80202.00,610049.00,275453.00,241808.00,8998.00,-1971.00,51116.00,-24498.00,289486.00,4502.00,-55793.00,55420.00,-2696.00,-4665.00,-6928.00,660.00,-204.00,58446.00,-51887.00,453353.00,-206457.00,-1804.00,5533.00,55456.00,-19875.00,-2693.00,-11948.00,-103461.00,-4385.00,128912.00,45110.00
2009:Q1,340606.00,-175234.00,444148.00,16129.00,33143.00,22420.00,340606.00,556664.00,483.00,87718.00,443350.00,25113.00,-251585.00,-14387.00,0.00,-68561.00,85488.00,-167321.00,-44495.00,-19085.00,-15028.00,-3426.00,-4770.00,35527.00,340606.00,258217.00,238552.00,-1070.00,-1375.00,52284.00,-30174.00,-7906.00,283723.00,59699.00,-49487.00,-1785.00,814.00,5036.00,-22886.00,2644.00,-17666.00,-19512.00,-107291.00,91000.00,-290.00,12032.00,29710.00,-63855.00,7331.00,4086.00,-117736.00,-19811.00,-83662.00,90295.00
2009:Q2,186058.00,-144841.00,343001.00,-41727.00,46351.00,-16726.00,186058.00,432649.00,3738.00,54396.00,342727.00,31788.00,-305218.00,-2518.00,0.00,-177630.00,136177.00,-160022.00,-56077.00,-3253.00,15098.00,4241.00,-61234.00,58627.00,186058.00,-192762.00,-252606.00,10840.00,-1375.00,44031.00,6348.00,345794.00,436165.00,107101.00,-63131.00,1295.00,13228.00,2942.00,27328.00,2645.00,4985.00,-70736.00,-159455.00,130587.00,-81.00,11478.00,13880.00,-42459.00,5044.00,9874.00,9520.00,4739.00,-99155.00,33026.00
2009:Q3,262804.00,-109707.00,393686.00,-19840.00,27974.00,-29309.00,262804.00,431458.00,1791.00,17002.00,394614.00,18051.00,-230641.00,-7065.00,0.00,-161773.00,141005.00,-168269.00,-11510.00,-4174.00,6888.00,21145.00,-46888.00,61987.00,262804.00,102030.00,75693.00,-5601.00,-1374.00,23131.00,10181.00,173017.00,377184.00,34857.00,3485.00,221.00,5174.00,8856.00,30537.00,2644.00,16700.00,-16860.00,-241750.00,157266.00,1074.00,11002.00,-29588.00,-65231.00,-4849.00,6070.00,-62310.00,739.00,-62204.00,-12243.00
2009:Q4,291568.00,-32016.00,324844.00,-14466.00,66859.00,-53653.00,291568.00,397897.00,839.00,16566.00,325137.00,55355.00,-186768.00,-4375.00,0.00,-110418.00,95659.00,-136090.00,-13697.00,-131.00,-11174.00,-32260.00,25718.00,80439.00,291568.00,-10357.00,-26246.00,12147.00,-1375.00,23094.00,-17977.00,252556.00,252137.00,46370.00,-45999.00,-1881.00,7276.00,9839.00,42264.00,2645.00,65322.00,17871.00,-128376.00,137600.00,770.00,11454.00,-69402.00,-68305.00,-1275.00,-126.00,-8874.00,1560.00,-18314.00,49369.00
