1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013:Q3,3533833.00,414525.00,3119308.00,2948177.00,171132.00,-838.00,-26123.00,45454.00,354924.00,5223.00,591572.00,482180.00,435778.00,292734.00,110821.00,34207.00,-1984.00,46403.00,185148.00,-23.00,-11736.00,88558.00,41588.00,-12556.00,-236.00,30618.00,-27137.00,-15801.00,-4430.00,-2060.00,-543.00,-1827.00,-119789.00,10602.00,1422.00,5814.00,128342.00,44174.00,13181.00,138745.00,-4471.00,145632.00,33725.00,71013.00,27347.00,11300.00,2247.00,-1414.00,-1002.00,109391.00
2013:Q4,3559499.00,393501.00,3165998.00,2985944.00,180054.00,-479.00,-30062.00,46201.00,358242.00,5473.00,608606.00,783830.00,437801.00,294703.00,111618.00,33457.00,-1976.00,346029.00,428424.00,-4409.00,137879.00,53806.00,44085.00,-139152.00,-70787.00,2616.00,-21459.00,-49522.00,24359.00,25380.00,-230.00,-791.00,52041.00,44629.00,1422.00,3571.00,137911.00,48960.00,23322.00,82395.00,-5293.00,87990.00,306.00,60668.00,-1149.00,25917.00,2248.00,-1414.00,1112.00,-175224.00
2014:Q1,3621807.00,354411.00,3267396.00,3014923.00,252473.00,-527.00,38060.00,47067.00,360785.00,5163.00,616575.00,732119.00,439600.00,295566.00,112986.00,33044.00,-1996.00,292519.00,296853.00,-941.00,-14087.00,188072.00,-25119.00,-51928.00,-85281.00,45573.00,-2061.00,-10159.00,51799.00,51444.00,1551.00,-1196.00,-87054.00,116419.00,1726.00,5392.00,71840.00,40347.00,387.00,4334.00,-1145.00,2791.00,-18541.00,6774.00,31899.00,-18868.00,1527.00,1704.00,984.00,-115544.00
2014:Q2,3679517.00,569735.00,3109782.00,3057047.00,52736.00,-158.00,24890.00,53214.00,363058.00,4885.00,439076.00,510785.00,451363.00,303306.00,116569.00,33484.00,-1995.00,59422.00,238021.00,-1225.00,57371.00,-8523.00,-30846.00,-57430.00,-124803.00,-2414.00,-3153.00,72940.00,-6457.00,-4048.00,-1249.00,-1160.00,108842.00,60026.00,1726.00,7697.00,67508.00,33547.00,5785.00,178599.00,-839.00,176362.00,6486.00,67614.00,44323.00,56412.00,1527.00,1704.00,1372.00,-71709.00
2014:Q3,3731866.00,441135.00,3290731.00,3093744.00,196987.00,-671.00,-27144.00,55575.00,367048.00,-5277.00,651361.00,518956.00,460250.00,307834.00,119678.00,34742.00,-2003.00,58706.00,194211.00,2827.00,-36661.00,61867.00,17189.00,12690.00,-49201.00,62906.00,-33954.00,32939.00,23684.00,26690.00,-1059.00,-1947.00,-13789.00,7897.00,1726.00,9190.00,71098.00,36942.00,-449.00,135505.00,-2650.00,137111.00,23424.00,78840.00,18073.00,15247.00,1527.00,1704.00,-660.00,132405.00
2014:Q4,3776546.00,421712.00,3354834.00,3131008.00,223827.00,-676.00,-30659.00,57507.00,370487.00,4834.00,676969.00,1023148.00,470055.00,311766.00,124537.00,35772.00,-2020.00,553093.00,651182.00,-7030.00,66539.00,196870.00,13224.00,54639.00,32639.00,-788.00,-19828.00,42616.00,-23425.00,-22254.00,-1230.00,59.00,159913.00,57347.00,1726.00,12850.00,87004.00,29462.00,2063.00,98089.00,-2048.00,98903.00,21611.00,68564.00,26784.00,-19583.00,1527.00,1704.00,-470.00,-346179.00
2015:Q1,3796478.00,386816.00,3409662.00,3135214.00,274448.00,-433.00,39865.00,58842.00,371010.00,5117.00,658885.00,950685.00,475826.00,313165.00,128411.00,36291.00,-2040.00,474859.00,478280.00,-748.00,64651.00,191289.00,-96693.00,29899.00,82784.00,-12946.00,-7305.00,-32634.00,2505.00,2446.00,818.00,-759.00,104768.00,56160.00,1726.00,12629.00,104031.00,6546.00,1517.00,3421.00,-454.00,1066.00,-11187.00,4838.00,20627.00,-14739.00,1527.00,1704.00,1105.00,-291800.00
2015:Q2,3850466.00,647851.00,3202615.00,3172788.00,29827.00,-220.00,26776.00,61725.00,373787.00,5282.00,433060.00,375698.00,486486.00,318399.00,133000.00,37143.00,-2056.00,-110787.00,38895.00,-5155.00,2261.00,-7873.00,-16879.00,-72343.00,-4546.00,26161.00,7120.00,-101078.00,-31072.00,-27813.00,-2483.00,-776.00,26735.00,18278.00,1726.00,5544.00,112729.00,1160.00,3784.00,149682.00,-3668.00,150783.00,49322.00,74986.00,13806.00,11142.00,1527.00,1704.00,863.00,57362.00
2015:Q3,3889026.00,464327.00,3424699.00,3203293.00,221407.00,-629.00,-27153.00,60917.00,378667.00,5407.00,682108.00,727869.00,493813.00,321080.00,138124.00,36672.00,-2062.00,234055.00,321468.00,-3749.00,-60716.00,180671.00,6877.00,216729.00,131689.00,89257.00,-20657.00,16440.00,-4152.00,-1559.00,-2003.00,-590.00,-141147.00,-11396.00,1726.00,12248.00,99268.00,12229.00,12881.00,87413.00,-2618.00,88543.00,54715.00,83535.00,22326.00,-73560.00,1527.00,1704.00,-216.00,-45761.00
2015:Q4,3922546.00,439720.00,3482827.00,3224900.00,257927.00,-941.00,-34373.00,60393.00,381835.00,5685.00,727901.00,797012.00,499142.00,322751.00,142790.00,35660.00,-2059.00,297870.00,449776.00,-4477.00,138334.00,135837.00,62354.00,-28772.00,6961.00,91809.00,-40153.00,-87389.00,-28911.00,-23655.00,-3943.00,-1313.00,27785.00,-4766.00,1726.00,5187.00,130489.00,-759.00,15749.00,151906.00,-1305.00,151551.00,36320.00,69377.00,43713.00,614.00,1527.00,1704.00,-44.00,-69111.00
2016:Q1,3935030.00,403284.00,3531746.00,3240482.00,291264.00,-510.00,40836.00,65606.00,375910.00,5700.00,685735.00,940707.00,502293.00,321540.00,147053.00,35753.00,-2052.00,438414.00,452667.00,827.00,33835.00,108193.00,-32426.00,139828.00,95945.00,-16560.00,11659.00,48784.00,40868.00,41747.00,509.00,-1388.00,-1213.00,-3673.00,1726.00,3301.00,145048.00,7185.00,9168.00,14253.00,661.00,10698.00,17634.00,3055.00,11982.00,-23500.00,1527.00,1704.00,1190.00,-254972.00
2016:Q2,3982342.00,646717.00,3335626.00,3288627.00,46999.00,-673.00,34394.00,67919.00,381046.00,4037.00,456859.00,469141.00,508665.00,327037.00,147207.00,36469.00,-2048.00,-39524.00,134746.00,-2070.00,-12001.00,78683.00,-50605.00,-151035.00,41966.00,-60932.00,3387.00,-135456.00,-251.00,1934.00,-782.00,-1403.00,123355.00,31913.00,1726.00,18531.00,83054.00,-455.00,13901.00,174269.00,-232.00,171971.00,65176.00,65556.00,28693.00,11019.00,1527.00,1704.00,826.00,-12282.00
2016:Q3,4027768.00,475596.00,3552172.00,3325179.00,226993.00,-615.00,-31960.00,71367.00,385164.00,5611.00,709258.00,520258.00,515486.00,332680.00,147611.00,37242.00,-2046.00,4772.00,189205.00,-205.00,-49465.00,345211.00,-17473.00,-18529.00,65360.00,-56001.00,-19011.00,-8877.00,-26194.00,-24002.00,-774.00,-1418.00,-172182.00,14543.00,1726.00,7204.00,76995.00,18185.00,9389.00,184432.00,-2364.00,186059.00,95611.00,87863.00,-22170.00,23228.00,1527.00,1704.00,-967.00,189000.00
2016:Q4,4066698.00,440773.00,3625925.00,3366979.00,258946.00,-606.00,-38166.00,76408.00,387907.00,97.00,760725.00,713753.00,527189.00,339056.00,152709.00,37472.00,-2046.00,186563.00,341964.00,-622.00,42471.00,178806.00,55275.00,-30025.00,2186.00,13424.00,15179.00,-60814.00,-21786.00,-20759.00,177.00,-1204.00,11536.00,-15542.00,1726.00,10676.00,82874.00,22.00,26552.00,155400.00,-1486.00,155735.00,69252.00,72482.00,33766.00,-21291.00,1527.00,1704.00,-553.00,46972.00
