1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1987:Q2,3911151.00,511671.00,3399480.00,3189930.00,209550.00,1552.00,1496.00,101838.00,410554.00,10571.00,711427.00,957528.00,643590.00,412618.00,199368.00,34830.00,-3226.00,313938.00,631414.00,-648.00,51684.00,149852.00,37032.00,313860.00,155820.00,-1224.00,103424.00,55840.00,-23188.00,-6784.00,-16404.00,0.00,-166773.00,40327.00,0.00,25544.00,199988.00,-24860.00,28596.00,317476.00,-604.00,314240.00,252584.00,47516.00,-14744.00,25300.00,3584.00,2480.00,1360.00,-246101.00
1987:Q3,3982697.00,488976.00,3493721.00,3256619.00,237102.00,3748.00,1544.00,115104.00,419470.00,10918.00,762962.00,1038296.00,666819.00,432765.00,200922.00,36414.00,-3282.00,371477.00,644857.00,-500.00,28348.00,150500.00,16100.00,200983.00,36688.00,8987.00,94968.00,60340.00,4172.00,2668.00,1504.00,0.00,-82781.00,19964.00,0.00,29256.00,276176.00,-24266.00,26904.00,273380.00,-960.00,272684.00,199660.00,53972.00,11340.00,8668.00,-956.00,416.00,1240.00,-275334.00
1987:Q4,4078473.00,506969.00,3571504.00,3291476.00,280028.00,-1556.00,1596.00,97797.00,428800.00,10101.00,793372.00,870373.00,661293.00,422812.00,204945.00,36855.00,-3319.00,209080.00,405696.00,888.00,-25260.00,240856.00,57254.00,88315.00,26008.00,25547.00,95768.00,-59008.00,-53784.00,-51956.00,-1828.00,0.00,-112872.00,-52178.00,0.00,16944.00,240084.00,-21895.00,27344.00,196616.00,500.00,189212.00,206032.00,41148.00,-4064.00,-65212.00,11308.00,4544.00,2360.00,-77001.00
1988:Q1,4153767.00,502056.00,3651711.00,3374432.00,277279.00,724.00,1648.00,109696.00,433656.00,10584.00,809123.00,889996.00,676129.00,437634.00,204659.00,37171.00,-3335.00,213867.00,484631.00,-140.00,31024.00,164744.00,25510.00,83094.00,25816.00,-9334.00,60932.00,5680.00,45304.00,7400.00,37904.00,0.00,-177828.00,-1074.00,2776.00,23900.00,304168.00,-35746.00,18900.00,270764.00,640.00,268088.00,193376.00,58496.00,15292.00,-7248.00,8172.00,2556.00,-520.00,-80873.00
1988:Q2,4227762.00,497812.00,3729950.00,3436497.00,293453.00,2520.00,1676.00,106789.00,441135.00,10384.00,831837.00,984270.00,685168.00,440222.00,210321.00,37999.00,-3374.00,299102.00,585438.00,1624.00,26944.00,160296.00,-10202.00,203771.00,181752.00,-19333.00,49176.00,-7824.00,-2516.00,9724.00,-12240.00,0.00,-97207.00,-7693.00,2872.00,28804.00,270936.00,-9759.00,17568.00,286336.00,96.00,283332.00,232700.00,50920.00,-10120.00,4572.00,5260.00,2668.00,240.00,-152433.00
1988:Q3,4318948.00,506669.00,3812279.00,3507883.00,304396.00,44.00,1688.00,96427.00,450913.00,11702.00,838390.00,950831.00,685024.00,437586.00,212547.00,38324.00,-3433.00,265807.00,543147.00,752.00,-11260.00,165876.00,5437.00,149170.00,79592.00,17606.00,55744.00,-3772.00,-10764.00,-1148.00,-9616.00,0.00,-48745.00,-2990.00,2920.00,24432.00,282764.00,-36333.00,21888.00,277340.00,2756.00,271260.00,213640.00,40000.00,-4100.00,16460.00,5260.00,2668.00,656.00,-112441.00
1988:Q4,4404896.00,517219.00,3887677.00,3583831.00,303846.00,2108.00,1684.00,103293.00,460840.00,11786.00,856617.00,911556.00,703854.00,452259.00,215830.00,39280.00,-3515.00,207702.00,481974.00,1412.00,-48292.00,177400.00,49698.00,127170.00,18480.00,82942.00,68456.00,-42708.00,-4120.00,-40.00,-4080.00,0.00,-146339.00,-2872.00,2920.00,33952.00,317464.00,-51896.00,25476.00,274272.00,2472.00,267808.00,222576.00,36848.00,448.00,8304.00,-368.00,2572.00,1420.00,-54939.00
1989:Q1,4532701.00,552892.00,3979809.00,3643981.00,335828.00,-140.00,1684.00,98742.00,467946.00,11549.00,889143.00,732818.00,703614.00,452618.00,214267.00,40314.00,-3585.00,29204.00,255575.00,1780.00,26150.00,47538.00,9266.00,63723.00,94292.00,-11447.00,13586.00,-32709.00,7428.00,5496.00,1932.00,0.00,-149781.00,-16409.00,5868.00,15296.00,252280.00,-21767.00,14204.00,226371.00,1719.00,208676.00,155829.00,45388.00,12295.00,-13732.00,8896.00,16344.00,-368.00,156325.00
1989:Q2,4587628.00,566676.00,4020952.00,3711418.00,309534.00,2978.00,1688.00,98053.00,477112.00,12587.00,873402.00,987779.00,705837.00,459032.00,209220.00,41303.00,-3718.00,281942.00,575478.00,-484.00,1344.00,42361.00,156141.00,136869.00,136294.00,-28215.00,6645.00,22145.00,32852.00,23668.00,9184.00,0.00,-125727.00,20311.00,6028.00,34108.00,287032.00,-30760.00,15404.00,293536.00,82.00,276546.00,205149.00,54220.00,-15403.00,25708.00,6872.00,16448.00,460.00,-114377.00
1989:Q3,4643029.00,571576.00,4071453.00,3769577.00,301876.00,-561.00,1664.00,103893.00,484649.00,7187.00,881006.00,906546.00,717900.00,470474.00,208378.00,42921.00,-3873.00,188646.00,463369.00,944.00,-14111.00,121302.00,119380.00,92008.00,1304.00,43338.00,21555.00,25811.00,-23192.00,-32612.00,9420.00,0.00,-148547.00,46567.00,6044.00,22560.00,266888.00,-45978.00,19504.00,274723.00,3821.00,253782.00,246897.00,35764.00,-37259.00,2168.00,6212.00,16608.00,512.00,-25540.00
1989:Q4,4716140.00,579792.00,4136348.00,3817547.00,318801.00,2719.00,1788.00,84684.00,492867.00,11825.00,885458.00,991151.00,701443.00,457676.00,204729.00,43084.00,-4046.00,289708.00,665844.00,820.00,-6607.00,130844.00,29509.00,138136.00,-49538.00,93067.00,78146.00,16461.00,55671.00,44220.00,11451.00,0.00,-68953.00,57314.00,5884.00,45376.00,304744.00,-46247.00,19352.00,376135.00,6982.00,349769.00,291614.00,52544.00,2187.00,-3484.00,6908.00,16672.00,2712.00,-105694.00
1990:Q1,4813230.00,582507.00,4230723.00,3902662.00,328061.00,-284.00,1884.00,104849.00,498849.00,13599.00,915992.00,1014359.00,730004.00,482141.00,207673.00,44317.00,-4127.00,284355.00,535839.00,-476.00,30448.00,-780.00,8262.00,132254.00,38141.00,19145.00,81521.00,-6552.00,-5187.00,-18180.00,12993.00,0.00,-21127.00,20533.00,5888.00,25576.00,301860.00,3883.00,34704.00,251484.00,1274.00,240753.00,208316.00,18032.00,-8895.00,16372.00,6928.00,10896.00,-1440.00,-98367.00
1990:Q2,4888926.00,594581.00,4294345.00,3949015.00,345330.00,1486.00,1964.00,80856.00,508544.00,18730.00,915522.00,1213826.00,706687.00,466251.00,200228.00,44474.00,-4266.00,507139.00,754156.00,2228.00,61020.00,19530.00,10458.00,265852.00,134310.00,61813.00,30017.00,39713.00,16898.00,6672.00,10226.00,0.00,-47409.00,37580.00,5768.00,30148.00,316380.00,28895.00,6808.00,247018.00,1209.00,234741.00,218368.00,18068.00,-12199.00,4268.00,6236.00,11024.00,44.00,-298303.00
1990:Q3,4950643.00,600726.00,4349917.00,4015462.00,334455.00,-290.00,2004.00,71303.00,515073.00,15566.00,902971.00,1164265.00,693627.00,461724.00,190487.00,45781.00,-4365.00,470638.00,720179.00,2548.00,-21898.00,70253.00,86745.00,209492.00,186883.00,39757.00,-20419.00,3272.00,22839.00,11888.00,10951.00,0.00,-39182.00,6888.00,5824.00,27672.00,295272.00,34081.00,19644.00,249541.00,2994.00,235566.00,191700.00,31660.00,25102.00,-19860.00,6964.00,11180.00,-200.00,-261295.00
1990:Q4,4972888.00,600858.00,4372030.00,4038083.00,333947.00,2468.00,2016.00,54788.00,521195.00,15125.00,895257.00,1091891.00,672034.00,449916.00,180360.00,46180.00,-4422.00,419857.00,635940.00,1340.00,-115726.00,111816.00,50227.00,255391.00,26102.00,21779.00,52402.00,155107.00,47472.00,37964.00,9508.00,0.00,-119427.00,50458.00,6004.00,24696.00,290272.00,14767.00,18648.00,216082.00,6438.00,196468.00,181521.00,-7336.00,-461.00,13680.00,9064.00,11228.00,1948.00,-196634.00
1991:Q1,4983800.00,580765.00,4403035.00,4046691.00,356344.00,-74.00,2024.00,41027.00,527607.00,15527.00,907353.00,1038762.00,655995.00,441262.00,172377.00,46616.00,-4260.00,382767.00,579426.00,2128.00,135746.00,-25969.00,120311.00,-26920.00,-46163.00,-41770.00,-2595.00,63609.00,-1454.00,-5956.00,4502.00,0.00,58649.00,28223.00,3980.00,24116.00,252864.00,368.00,7384.00,196660.00,-1319.00,189594.00,197668.00,1875.00,-23896.00,5228.00,8720.00,8896.00,-512.00,-131408.00
1991:Q2,5042979.00,585974.00,4457005.00,4101811.00,355194.00,2614.00,2040.00,38705.00,534538.00,14965.00,914046.00,959745.00,667339.00,444590.00,179778.00,47234.00,-4263.00,292406.00,529243.00,-8.00,22826.00,-180324.00,-38690.00,226525.00,117988.00,14493.00,49000.00,45044.00,-1561.00,-8964.00,7403.00,0.00,17732.00,81748.00,4168.00,34148.00,323836.00,29351.00,9492.00,236837.00,3325.00,225360.00,221681.00,-8037.00,-2140.00,5076.00,8780.00,9060.00,-908.00,-45698.00
1991:Q3,5093674.00,590233.00,4503441.00,4148739.00,354702.00,618.00,2064.00,44037.00,538943.00,16481.00,919755.00,998260.00,684754.00,453091.00,188422.00,47502.00,-4261.00,313506.00,478271.00,1808.00,12464.00,-66560.00,-21283.00,4343.00,3943.00,15107.00,45815.00,-60522.00,48636.00,46052.00,2584.00,0.00,-15442.00,114978.00,4248.00,17600.00,318360.00,49494.00,9624.00,164765.00,9231.00,147282.00,81189.00,-19029.00,35886.00,40448.00,8788.00,9168.00,-916.00,-78505.00
1991:Q4,5173088.00,598632.00,4574456.00,4177152.00,397304.00,2897.00,2072.00,33684.00,544048.00,10835.00,965026.00,1151889.00,683171.00,446654.00,192846.00,47926.00,-4255.00,468718.00,704127.00,184.00,46480.00,-56047.00,11582.00,35606.00,-29787.00,-9176.00,47960.00,26609.00,84400.00,91308.00,-6908.00,0.00,41102.00,137967.00,4180.00,24824.00,327396.00,30069.00,16384.00,235409.00,4031.00,222826.00,197465.00,-10049.00,-17258.00,43932.00,8736.00,9104.00,-552.00,-186863.00
1992:Q1,5290165.00,588813.00,4701352.00,4274284.00,427068.00,-1320.00,2104.00,50761.00,546736.00,15741.00,1005400.00,1214454.00,713710.00,465278.00,204523.00,48186.00,-4277.00,500744.00,705930.00,4.00,128422.00,-152592.00,9603.00,184917.00,142107.00,45724.00,9088.00,-12002.00,-73865.00,-68028.00,-5837.00,0.00,128504.00,114601.00,2476.00,28796.00,299496.00,18893.00,16676.00,205187.00,3697.00,197046.00,196658.00,6750.00,378.00,-13408.00,6668.00,4700.00,-256.00,-209054.00
1992:Q2,5389113.00,607137.00,4781976.00,4330832.00,451144.00,2759.00,2132.00,52114.00,551406.00,14961.00,1040330.00,1150831.00,729850.00,469788.00,214658.00,49672.00,-4268.00,420981.00,579235.00,1548.00,48889.00,-16351.00,-8461.00,5196.00,111431.00,-48829.00,-70248.00,12842.00,27552.00,33784.00,-6232.00,0.00,-40095.00,126484.00,2472.00,17688.00,348648.00,46680.00,18984.00,158254.00,2692.00,150946.00,114818.00,-7566.00,11128.00,25894.00,6672.00,4700.00,-84.00,-110501.00
1992:Q3,5449595.00,616129.00,4833466.00,4408327.00,425139.00,553.00,2128.00,58166.00,557654.00,-24427.00,1063811.00,1219741.00,742409.00,480200.00,216596.00,49872.00,-4259.00,477332.00,675937.00,2204.00,97178.00,-178008.00,-91716.00,134100.00,127058.00,69124.00,1476.00,-63557.00,-6570.00,-204.00,-6366.00,0.00,72524.00,168464.00,2508.00,36724.00,366208.00,52388.00,19932.00,198605.00,1248.00,192493.00,184640.00,12790.00,-16697.00,5092.00,6668.00,4752.00,112.00,-155929.00
1992:Q4,5523345.00,639129.00,4884216.00,4483455.00,400761.00,2575.00,2184.00,64580.00,563788.00,16445.00,1013075.00,922362.00,763902.00,490490.00,227680.00,49982.00,-4250.00,158460.00,426762.00,936.00,171411.00,-112626.00,-79957.00,-46089.00,8448.00,5597.00,-105863.00,45729.00,-13946.00,-5204.00,-8742.00,0.00,-48861.00,153283.00,2508.00,31240.00,350588.00,784.00,17492.00,268302.00,1883.00,261335.00,195882.00,24778.00,33147.00,860.00,6668.00,4756.00,328.00,90713.00
1993:Q1,5557644.00,616790.00,4940854.00,4529317.00,411537.00,195.00,2144.00,58343.00,576343.00,12678.00,1031596.00,948740.00,768000.00,494139.00,229429.00,48687.00,-4255.00,180740.00,371499.00,-620.00,-42564.00,-237465.00,-19471.00,106492.00,32590.00,-54574.00,8045.00,120431.00,54033.00,62048.00,-8015.00,0.00,-206036.00,177463.00,4184.00,31516.00,437556.00,51784.00,14628.00,190760.00,2091.00,180285.00,98323.00,32019.00,11649.00,28210.00,10084.00,7876.00,508.00,82857.00
1993:Q2,5626489.00,643564.00,4982925.00,4598909.00,384016.00,1251.00,2184.00,74174.00,581767.00,17309.00,1021715.00,1157100.00,791480.00,512853.00,234762.00,48134.00,-4269.00,365620.00,616373.00,-372.00,41717.00,-69963.00,33897.00,-58747.00,68424.00,-134676.00,-75209.00,82714.00,37599.00,45860.00,-8261.00,0.00,-30181.00,180056.00,4236.00,36504.00,380848.00,48442.00,12336.00,250752.00,2968.00,239312.00,198012.00,42491.00,-11183.00,-84.00,10076.00,7968.00,504.00,-135385.00
1993:Q3,5666861.00,659191.00,5007670.00,4667045.00,340625.00,-825.00,2248.00,76283.00,590339.00,17088.00,987086.00,1255895.00,810313.00,521085.00,246245.00,47283.00,-4300.00,445582.00,771230.00,-2620.00,130653.00,-9398.00,-17315.00,29731.00,-5143.00,-17459.00,-39677.00,92009.00,-19874.00,-11468.00,-8406.00,0.00,-10956.00,206430.00,4272.00,37240.00,361632.00,44364.00,17072.00,325648.00,2077.00,315019.00,169984.00,69031.00,26800.00,39120.00,10084.00,8048.00,504.00,-268810.00
1993:Q4,5744952.00,675475.00,5069477.00,4735098.00,334379.00,2146.00,2308.00,86264.00,598777.00,19143.00,1000115.00,916271.00,842337.00,537147.00,261326.00,48208.00,-4344.00,73934.00,390207.00,-708.00,74498.00,-173758.00,-9403.00,48116.00,57396.00,-75322.00,-83101.00,149142.00,2237.00,10612.00,-8375.00,0.00,-134047.00,187283.00,4284.00,38256.00,306220.00,38061.00,9168.00,316273.00,-2892.00,310604.00,158932.00,102059.00,8109.00,28532.00,12972.00,8052.00,508.00,83844.00
1994:Q1,5796739.00,673633.00,5123106.00,4805597.00,317509.00,-766.00,2360.00,85801.00,607920.00,1333.00,1006771.00,1193459.00,858462.00,543530.00,271028.00,48323.00,-4419.00,334997.00,630239.00,-164.00,-67000.00,-70783.00,-75233.00,372915.00,52705.00,246502.00,-13561.00,87269.00,9927.00,17928.00,-8001.00,0.00,-56248.00,61632.00,4520.00,26472.00,383536.00,26308.00,14356.00,295241.00,2122.00,288227.00,169618.00,106079.00,11348.00,1962.00,-780.00,4364.00,528.00,-186688.00
1994:Q2,5904053.00,697835.00,5206218.00,4871955.00,334263.00,214.00,2448.00,89926.00,615264.00,21305.00,1015914.00,1299749.00,878895.00,552666.00,282129.00,48591.00,-4491.00,420854.00,720377.00,4524.00,-65571.00,-97646.00,54281.00,453339.00,319082.00,87107.00,-13213.00,60363.00,-15569.00,-7044.00,-8525.00,0.00,-134775.00,31610.00,4568.00,26704.00,364548.00,83561.00,10804.00,299523.00,2491.00,292089.00,160980.00,134879.00,-6949.00,3966.00,-788.00,4412.00,532.00,-283835.00
1994:Q3,5969908.00,695372.00,5274536.00,4948196.00,326340.00,-157.00,2552.00,92833.00,624530.00,19635.00,1021359.00,1182558.00,886193.00,562441.00,279410.00,48922.00,-4580.00,296365.00,601054.00,2040.00,8583.00,119490.00,-15824.00,183909.00,161089.00,51958.00,-53046.00,23908.00,-7075.00,1552.00,-8627.00,0.00,-207064.00,57332.00,4624.00,67116.00,326384.00,42616.00,18924.00,304690.00,4427.00,295275.00,145885.00,135987.00,18460.00,-4262.00,-796.00,4460.00,528.00,-161199.00
1994:Q4,6078442.00,705448.00,5372994.00,5025444.00,347550.00,2749.00,2588.00,106084.00,634527.00,19591.00,1068731.00,949278.00,904035.00,583227.00,275241.00,50250.00,-4683.00,45243.00,459012.00,5976.00,-601.00,-49973.00,84524.00,442411.00,202101.00,121043.00,-36788.00,156055.00,-7392.00,1300.00,-8692.00,0.00,-96938.00,-179989.00,4620.00,23248.00,195020.00,23574.00,14532.00,413769.00,3704.00,405081.00,189552.00,163051.00,14716.00,38566.00,-804.00,4456.00,528.00,119452.00
1995:Q1,6174785.00,724513.00,5450272.00,5065631.00,384641.00,704.00,2672.00,90488.00,642200.00,19321.00,1096040.00,913830.00,886904.00,572771.00,267232.00,51693.00,-4792.00,26926.00,329301.00,5908.00,-1167.00,115831.00,-4012.00,-216226.00,-116231.00,-97642.00,-71602.00,69248.00,12632.00,20852.00,-8220.00,0.00,20465.00,-37299.00,3856.00,44592.00,326740.00,29785.00,28196.00,302375.00,750.00,290929.00,151085.00,148865.00,6803.00,-15676.00,-148.00,9976.00,720.00,182210.00
1995:Q2,6240245.00,746731.00,5493514.00,5147573.00,345941.00,3675.00,2700.00,88149.00,652084.00,19055.00,1068094.00,1345823.00,882211.00,577992.00,257363.00,51699.00,-4843.00,463612.00,799362.00,8548.00,-22218.00,159573.00,263702.00,-19420.00,207036.00,1051.00,-175974.00,-51532.00,725.00,9076.00,-8351.00,0.00,-58279.00,12122.00,3900.00,52848.00,334316.00,35536.00,28008.00,335750.00,-107.00,325057.00,163036.00,146533.00,11430.00,4214.00,-156.00,10084.00,716.00,-277729.00
1995:Q3,6317043.00,752194.00,5564849.00,5219377.00,345472.00,2574.00,2716.00,97513.00,659258.00,20604.00,1081497.00,1244970.00,906071.00,592400.00,267011.00,51488.00,-4828.00,338899.00,736408.00,-1432.00,-72227.00,201392.00,62631.00,156119.00,-53661.00,68662.00,27455.00,113664.00,777.00,9144.00,-8367.00,0.00,-111703.00,96496.00,3952.00,28548.00,361252.00,11918.00,-1316.00,397509.00,254.00,386344.00,164219.00,152485.00,26653.00,43146.00,-160.00,10192.00,720.00,-163472.00
1995:Q4,6391822.00,770187.00,5621635.00,5285996.00,335639.00,3975.00,2724.00,101990.00,665652.00,16649.00,1087883.00,1177838.00,923049.00,601344.00,274770.00,51682.00,-4747.00,254789.00,556298.00,5236.00,-103879.00,32940.00,72978.00,-8530.00,-77512.00,131881.00,-111683.00,48784.00,72846.00,80040.00,-7194.00,0.00,-17491.00,126093.00,3940.00,34744.00,323764.00,-1758.00,15416.00,301509.00,-12.00,290617.00,136214.00,140077.00,29158.00,-14676.00,-156.00,10188.00,716.00,-89955.00
1996:Q1,6508919.00,801675.00,5707244.00,5362982.00,344262.00,1866.00,2764.00,103762.00,671344.00,21555.00,1096915.00,1273423.00,940583.00,607096.00,286298.00,52045.00,-4856.00,332840.00,758845.00,10660.00,39625.00,237613.00,54274.00,-90666.00,-60749.00,-14937.00,-13769.00,-1211.00,34668.00,42376.00,-7708.00,0.00,-57307.00,208638.00,6940.00,16216.00,319220.00,-27292.00,6256.00,426005.00,4311.00,411710.00,254150.00,116789.00,-45862.00,83322.00,3312.00,9192.00,792.00,-176508.00
1996:Q2,6639355.00,839536.00,5799819.00,5458152.00,341667.00,4280.00,2760.00,111854.00,680315.00,22968.00,1112388.00,1377099.00,973038.00,622282.00,302263.00,53202.00,-4709.00,404061.00,754787.00,6688.00,-59705.00,116002.00,89362.00,183958.00,28986.00,167584.00,-70549.00,57936.00,-19284.00,-11176.00,-8108.00,0.00,-89183.00,161428.00,6940.00,30384.00,294564.00,26637.00,6996.00,350726.00,4503.00,336244.00,211002.00,110089.00,7191.00,4646.00,3316.00,9188.00,792.00,-264711.00
1996:Q3,6714641.00,843565.00,5871076.00,5517804.00,353272.00,1263.00,2760.00,110813.00,686185.00,24135.00,1124638.00,1203608.00,981651.00,625090.00,305521.00,55611.00,-4571.00,221957.00,528067.00,16000.00,6782.00,169973.00,18567.00,106051.00,98727.00,138782.00,-42201.00,-89257.00,-11576.00,-3288.00,-8288.00,0.00,-283838.00,127493.00,7020.00,56096.00,298348.00,1098.00,16052.00,306109.00,8262.00,287764.00,164054.00,90309.00,26737.00,3312.00,3352.00,9296.00,788.00,-78970.00
1996:Q4,6805186.00,863556.00,5941630.00,5599978.00,341652.00,4083.00,2868.00,114471.00,694133.00,23782.00,1127689.00,1094082.00,991253.00,634528.00,302718.00,58449.00,-4442.00,102829.00,419415.00,16112.00,-153553.00,40652.00,-47020.00,-51765.00,-134440.00,131843.00,-49591.00,423.00,146492.00,154752.00,-8260.00,0.00,-151548.00,154033.00,7016.00,57852.00,400620.00,-12392.00,12916.00,316586.00,7249.00,299253.00,191171.00,105685.00,-28518.00,27558.00,3356.00,9292.00,792.00,33607.00
1997:Q1,6929843.00,902109.00,6027734.00,5683987.00,343747.00,2172.00,2948.00,126121.00,699550.00,25679.00,1142963.00,868470.00,1010785.00,649297.00,303969.00,62150.00,-4631.00,-142315.00,232252.00,11244.00,-41921.00,91545.00,39689.00,-216414.00,-63093.00,3715.00,-8265.00,-148771.00,-42664.00,-34620.00,-8044.00,0.00,-69304.00,95574.00,7372.00,47260.00,334024.00,-37949.00,13796.00,374568.00,4639.00,360205.00,238645.00,41808.00,50372.00,25916.00,3464.00,9388.00,336.00,274494.00
1997:Q2,7010459.00,916184.00,6094275.00,5728613.00,365662.00,2056.00,2988.00,111284.00,708604.00,26324.00,1158294.00,1513477.00,1011134.00,641012.00,309009.00,65772.00,-4659.00,502343.00,852705.00,1384.00,10447.00,145617.00,169636.00,-95818.00,-50345.00,8517.00,-31645.00,-22345.00,63976.00,71308.00,-7332.00,0.00,-94646.00,174350.00,7456.00,51524.00,418900.00,-14421.00,14300.00,350363.00,8786.00,331757.00,182548.00,73812.00,29487.00,42406.00,3504.00,9488.00,332.00,-355182.00
1997:Q3,7123777.00,941109.00,6182668.00,5842484.00,340184.00,378.00,3044.00,132534.00,714144.00,27515.00,1156681.00,1484165.00,1046139.00,665114.00,314888.00,70982.00,-4845.00,438026.00,809647.00,6220.00,-117168.00,264851.00,86324.00,111623.00,-41133.00,16387.00,34187.00,102181.00,4696.00,11620.00,-6924.00,0.00,-299297.00,306371.00,7532.00,54580.00,384860.00,-23240.00,22296.00,371621.00,7040.00,354653.00,288254.00,74072.00,-81009.00,69796.00,3540.00,9592.00,336.00,-327484.00
1997:Q4,7258598.00,967878.00,6290720.00,5931564.00,359156.00,2065.00,3076.00,140386.00,722405.00,28378.00,1192558.00,1129303.00,1068591.00,678350.00,322033.00,73396.00,-5188.00,60712.00,379897.00,7284.00,-15218.00,67603.00,-16477.00,-115818.00,-388117.00,224714.00,63851.00,-16266.00,63160.00,71556.00,-8396.00,0.00,-218769.00,216197.00,7536.00,32008.00,353068.00,-944.00,268.00,319185.00,8059.00,301198.00,154165.00,91456.00,40491.00,11546.00,3540.00,9592.00,336.00,63255.00
1998:Q1,7420545.00,996108.00,6424437.00,5988499.00,435938.00,1445.00,3064.00,138116.00,732512.00,30580.00,1274367.00,1245330.00,1087448.00,683118.00,332263.00,77411.00,-5344.00,157882.00,609869.00,-1448.00,-100311.00,43879.00,126842.00,34521.00,35024.00,-150405.00,2750.00,147152.00,92932.00,101904.00,-8972.00,0.00,-307861.00,247237.00,9732.00,27284.00,472708.00,-48382.00,12736.00,451987.00,19325.00,425226.00,320686.00,33452.00,22282.00,38906.00,9900.00,7572.00,-136.00,29037.00
1998:Q2,7548071.00,1022348.00,6525723.00,6110329.00,415394.00,5847.00,3088.00,161883.00,741208.00,32127.00,1289117.00,1821477.00,1135424.00,712323.00,348323.00,80530.00,-5752.00,686053.00,1195156.00,3872.00,94317.00,24699.00,216023.00,341276.00,145959.00,72036.00,6293.00,116988.00,49360.00,58584.00,-9224.00,0.00,-198774.00,164454.00,9840.00,39112.00,490088.00,-43242.00,4132.00,509104.00,12854.00,487457.00,268389.00,165024.00,-1672.00,45716.00,10000.00,7652.00,1140.00,-532360.00
1998:Q3,7655362.00,1043215.00,6612147.00,6209567.00,402580.00,1009.00,3108.00,170014.00,751166.00,32819.00,1288842.00,1658725.00,1165609.00,726958.00,363613.00,81135.00,-6097.00,493116.00,815783.00,6860.00,-32983.00,19556.00,151996.00,147463.00,6916.00,244141.00,-13678.00,-89916.00,148220.00,156932.00,-8712.00,0.00,-142636.00,4068.00,9948.00,32744.00,462816.00,-7837.00,15568.00,322668.00,7674.00,309310.00,241505.00,94256.00,-29119.00,-7444.00,10112.00,7736.00,-2052.00,-369883.00
1998:Q4,7750782.00,1068009.00,6682773.00,6315405.00,367368.00,3987.00,3148.00,200418.00,761585.00,34046.00,1296164.00,977446.00,1215652.00,764133.00,375881.00,82018.00,-6380.00,-238206.00,239001.00,-7100.00,138369.00,256662.00,-99018.00,-370161.00,-420051.00,176480.00,-4240.00,-122350.00,-20684.00,-27160.00,6476.00,0.00,-275159.00,182437.00,9948.00,78388.00,389620.00,-48830.00,4528.00,477207.00,7179.00,466900.00,375255.00,95696.00,-21795.00,7628.00,10116.00,7736.00,-4608.00,318718.00
1999:Q1,7838136.00,1078110.00,6760026.00,6385659.00,374367.00,2677.00,3192.00,192652.00,770450.00,35298.00,1301656.00,1171915.00,1216334.00,761416.00,376410.00,84995.00,-6487.00,-44419.00,519619.00,6572.00,5143.00,-111481.00,122296.00,146745.00,-123941.00,13828.00,33517.00,223342.00,-11048.00,-18324.00,7276.00,0.00,77288.00,9603.00,2880.00,43528.00,262712.00,-38799.00,4180.00,564038.00,11239.00,542203.00,419406.00,121773.00,-17464.00,15252.00,3236.00,5700.00,4896.00,129741.00
1999:Q2,7908273.00,1095363.00,6812910.00,6516950.00,295960.00,1685.00,3256.00,218433.00,781425.00,36622.00,1257625.00,1246243.00,1258445.00,793786.00,385872.00,85401.00,-6614.00,-12202.00,527327.00,4472.00,-94938.00,63309.00,150546.00,-8752.00,69963.00,62956.00,-19485.00,-122186.00,9796.00,3920.00,5876.00,0.00,-69660.00,147425.00,2904.00,58408.00,327540.00,-72067.00,8344.00,539528.00,8476.00,524969.00,339915.00,115985.00,-22655.00,88456.00,3268.00,5760.00,324.00,11381.00
1999:Q3,8015479.00,1120823.00,6894656.00,6626455.00,268201.00,1360.00,3368.00,223948.00,796054.00,34600.00,1251595.00,1383924.00,1280656.00,809001.00,391924.00,86377.00,-6646.00,103268.00,663436.00,2736.00,-23351.00,213427.00,33394.00,106537.00,-54080.00,133950.00,7944.00,18722.00,82412.00,75284.00,7128.00,0.00,-70814.00,3335.00,2948.00,27860.00,326548.00,-70559.00,28964.00,560169.00,14425.00,539760.00,410222.00,129217.00,-13901.00,10918.00,3304.00,5820.00,164.00,-132329.00
