date,FA174090005.Q,FA153091003.Q,FA173020005.Q,FA173030005.Q,FA173034005.Q,FA174022005.Q,FA173061105.Q,FA153061705.Q,FA173062005.Q,FA153063005.Q,FA174023005.Q,FA153064105.Q,FA153064205.Q,FA163070005.Q,FA153040005.Q,FA153050005.Q,FA173099005.Q,FA175050005.Q,FA175012005.Q,FA175013005.Q,FA155111003.Q,FA155420003.Q,FA115020005.Q,FA176300005.Q,FA176320005.Q,FA176330005.Q,FA156300103.Q,FA172010005.Q,FA175012865.Q,FA175013865.Q,FA155111005.Q,FA155420003.Q,FA115020005.Q,FA174190005.Q,FA173165105.Q,FA173165205.Q,FA153166000.Q,FA153169005.Q,FA173199005.Q,FA175440005.Q,FA176007025.Q,FA155111005.Q,FA313154015.Q,FA156600075.Q,FA176007005.Q,FA156007015.Q,FA176007085.Q,FA156012005.Q,FA176007026.Q,FA176007006.Q,FA156007016.Q,FA176007086.Q
1997:Q4,526002.00,7284.00,10854.00,75283.00,-12909.00,-112626.00,-385473.00,224714.00,64399.00,-16266.00,61984.00,-218769.00,216197.00,7536.00,32008.00,353068.00,106092.00,1251731.00,381608.00,186528.00,678350.00,-5188.00,10433.00,856680.00,186983.00,131733.00,537964.00,395051.00,194625.00,54795.00,140386.00,-5188.00,10433.00,514155.00,171577.00,56784.00,91456.00,11546.00,182791.00,28378.00,435276.00,140386.00,2065.00,3076.00,295901.00,359156.00,-63255.00,6290720.00,6.92,4.70,5.71,-1.01
1998:Q1,863111.00,-1448.00,-99271.00,82623.00,133906.00,41909.00,42764.00,-150405.00,2398.00,147152.00,100488.00,-307861.00,247237.00,9732.00,27284.00,472708.00,155804.00,1273268.00,390799.00,191042.00,683118.00,-5344.00,13653.00,868450.00,189448.00,134000.00,545002.00,404818.00,201351.00,57042.00,138116.00,-5344.00,13653.00,755112.00,373132.00,104862.00,33452.00,38906.00,204759.00,30580.00,543398.00,138116.00,1445.00,3064.00,406901.00,435938.00,-29037.00,6424437.00,8.46,6.33,6.79,-0.45
1998:Q2,1452842.00,3872.00,97377.00,61443.00,227459.00,347664.00,152695.00,72036.00,5945.00,116988.00,56916.00,-198774.00,164454.00,9840.00,39112.00,490088.00,153392.00,1311993.00,407308.00,198785.00,712323.00,-5752.00,-671.00,878995.00,192487.00,136068.00,550440.00,432998.00,214821.00,62717.00,161883.00,-5752.00,-671.00,805572.00,315635.00,110274.00,165024.00,45716.00,168923.00,32127.00,1112396.00,161883.00,5847.00,3088.00,947754.00,415394.00,532360.00,6525723.00,17.05,14.52,6.37,8.16
1998:Q3,1080509.00,6860.00,-23851.00,62296.00,160496.00,151851.00,11656.00,244141.00,-14030.00,-89916.00,155780.00,-142636.00,4068.00,9948.00,32744.00,462816.00,200136.00,1354929.00,423456.00,205622.00,726958.00,-6097.00,4990.00,890856.00,195647.00,138265.00,556944.00,464073.00,227809.00,67357.00,170014.00,-6097.00,4990.00,637022.00,298902.00,100515.00,94256.00,-7444.00,150793.00,32819.00,940378.00,170014.00,1009.00,3108.00,772463.00,402580.00,369883.00,6612147.00,14.22,11.68,6.09,5.59
1998:Q4,496451.00,-7100.00,149581.00,301406.00,-87350.00,-366773.00,-416311.00,176480.00,-4592.00,-122350.00,-13132.00,-275159.00,182437.00,9948.00,78388.00,389620.00,134584.00,1408786.00,437124.00,205625.00,764133.00,-6380.00,8284.00,903235.00,198927.00,140593.00,563715.00,505551.00,238197.00,65032.00,200418.00,-6380.00,8284.00,786141.00,433006.00,100557.00,95696.00,7628.00,149254.00,34046.00,249907.00,200418.00,3987.00,3148.00,48650.00,367368.00,-318718.00,6682773.00,3.74,0.73,5.50,-4.77
1999:Q1,740539.00,6572.00,167.00,-60429.00,130056.00,143821.00,-126737.00,13828.00,33389.00,223342.00,-12792.00,77288.00,9603.00,2880.00,43528.00,262712.00,137132.00,1420651.00,442686.00,211908.00,761416.00,-6487.00,11128.00,914209.00,202233.00,143212.00,568764.00,506442.00,240453.00,68696.00,192652.00,-6487.00,11128.00,845515.00,460944.00,91186.00,121773.00,15252.00,156360.00,35298.00,436763.00,192652.00,2677.00,3192.00,244626.00,374367.00,-129741.00,6760026.00,6.46,3.62,5.54,-1.92
1999:Q2,757578.00,4472.00,-94814.00,115357.00,151402.00,-10672.00,68167.00,62956.00,-19609.00,-122186.00,7428.00,-69660.00,147425.00,2904.00,58408.00,327540.00,117788.00,1462437.00,454350.00,217743.00,793786.00,-6614.00,3172.00,927600.00,206271.00,145976.00,575353.00,534837.00,248079.00,71767.00,218433.00,-6614.00,3172.00,827596.00,386051.00,79068.00,115985.00,88456.00,158036.00,36622.00,501440.00,218433.00,1685.00,3256.00,284579.00,295960.00,-11381.00,6812910.00,7.36,4.18,4.34,-0.17
1999:Q3,937632.00,2736.00,-13187.00,268479.00,38634.00,106617.00,-53872.00,133950.00,7816.00,18722.00,80044.00,-70814.00,3335.00,2948.00,27860.00,326548.00,164432.00,1482283.00,461649.00,221592.00,809001.00,-6646.00,-3313.00,945052.00,210950.00,149049.00,585053.00,537231.00,250699.00,72543.00,223948.00,-6646.00,-3313.00,885343.00,463296.00,96298.00,129217.00,10918.00,185615.00,32950.00,622470.00,223948.00,1360.00,3368.00,400530.00,268201.00,132329.00,6894656.00,9.03,5.81,3.89,1.92
1999:Q4,740111.00,-2044.00,49365.00,263341.00,117968.00,-377553.00,67686.00,90426.00,43036.00,-578701.00,173908.00,-316747.00,228581.00,2940.00,66256.00,415188.00,118908.00,1503990.00,469116.00,224214.00,813772.00,-6586.00,3474.00,963891.00,216270.00,152431.00,595190.00,540099.00,252846.00,71783.00,218582.00,-6586.00,3474.00,918232.00,391317.00,114384.00,82429.00,166854.00,163247.00,38550.00,400528.00,218582.00,3818.00,3356.00,181484.00,274628.00,-93144.00,7037580.00,5.69,2.58,3.90,-1.32
2000:Q1,543248.00,17964.00,-83515.00,345191.00,281904.00,-361105.00,-239875.00,-20480.00,14871.00,-115621.00,234512.00,-699588.00,225461.00,10044.00,49052.00,365944.00,157384.00,1569496.00,479204.00,231664.00,877484.00,-6687.00,-12169.00,983720.00,221249.00,157322.00,605149.00,585776.00,257955.00,74342.00,272335.00,-6687.00,-12169.00,1079911.00,393366.00,103758.00,123161.00,234364.00,225262.00,35948.00,85060.00,272335.00,-1052.00,3448.00,-182774.00,310484.00,-493258.00,7236300.00,1.18,-2.53,4.29,-6.82
2000:Q2,575465.00,2764.00,-114338.00,372288.00,164847.00,-120037.00,-287782.00,77673.00,8760.00,81313.00,-63176.00,-314600.00,20026.00,10048.00,31180.00,382512.00,203952.00,1588602.00,481104.00,241346.00,859431.00,-6674.00,13395.00,1003226.00,225699.00,160114.00,617413.00,585376.00,255405.00,81232.00,242018.00,-6674.00,13395.00,908396.00,429365.00,111429.00,194169.00,-64668.00,238101.00,35915.00,288360.00,242018.00,-2460.00,3504.00,52306.00,314523.00,-262217.00,7344901.00,3.93,0.71,4.28,-3.57
2000:Q3,455134.00,-5328.00,-153025.00,246820.00,153091.00,83096.00,-282371.00,124702.00,47317.00,193448.00,79128.00,-664502.00,107686.00,10152.00,46048.00,386332.00,165636.00,1592130.00,477416.00,248133.00,868699.00,-6808.00,4690.00,1020307.00,228666.00,161975.00,629666.00,571823.00,248750.00,86158.00,239033.00,-6808.00,4690.00,929130.00,447505.00,91836.00,195193.00,16834.00,177762.00,35384.00,133212.00,239033.00,-929.00,3592.00,-101299.00,322745.00,-424044.00,7476959.00,1.78,-1.35,4.32,-5.67
2000:Q4,961652.00,15048.00,-29697.00,455654.00,81482.00,198797.00,-3656.00,-62163.00,-202.00,264818.00,195008.00,-540671.00,-43641.00,10156.00,45152.00,439552.00,134812.00,1612196.00,481834.00,253819.00,872670.00,-7088.00,10961.00,1032369.00,230150.00,162903.00,639316.00,579827.00,251684.00,90916.00,233354.00,-7088.00,10961.00,758561.00,421940.00,118175.00,193657.00,-152320.00,177109.00,35313.00,818231.00,233354.00,5170.00,3668.00,583375.00,282933.00,300442.00,7543832.00,10.85,7.73,3.75,3.98
2001:Q1,551380.00,10076.00,166799.00,452993.00,356713.00,-542854.00,-146228.00,-549872.00,88746.00,64500.00,-39464.00,-472042.00,-7501.00,872.00,100820.00,407164.00,117804.00,1599164.00,490963.00,241681.00,872830.00,-7322.00,1012.00,1047096.00,239795.00,164645.00,642656.00,552068.00,251168.00,77036.00,230174.00,-7322.00,1012.00,637065.00,499845.00,67727.00,173966.00,-154844.00,50371.00,36150.00,502533.00,230174.00,4334.00,3744.00,271769.00,322931.00,-51162.00,7659062.00,6.56,3.55,4.22,-0.67
2001:Q2,649163.00,-9324.00,-18202.00,358753.00,110174.00,-332858.00,-343893.00,-33954.00,51025.00,-6035.00,33356.00,-400499.00,259486.00,880.00,101772.00,373404.00,172220.00,1600658.00,505233.00,240669.00,865924.00,-7687.00,-3481.00,1067599.00,244666.00,170144.00,652789.00,533059.00,260567.00,70525.00,213135.00,-7687.00,-3481.00,952764.00,617005.00,88086.00,126982.00,-1058.00,121749.00,25546.00,255003.00,213135.00,1588.00,3776.00,44056.00,301371.00,-257315.00,7688956.00,3.32,0.57,3.92,-3.35
2001:Q3,1329894.00,-284.00,-3557.00,256589.00,232972.00,373714.00,87219.00,321400.00,68182.00,-103088.00,375904.00,-658732.00,-36342.00,892.00,12660.00,591660.00,184420.00,1627476.00,516660.00,250549.00,870077.00,-8000.00,-1810.00,1083702.00,247605.00,175682.00,660415.00,543774.00,269055.00,74867.00,209662.00,-8000.00,-1810.00,1173085.00,617003.00,99082.00,87214.00,252852.00,116935.00,19752.00,720335.00,209662.00,-2452.00,3740.00,516865.00,457205.00,59660.00,7876688.00,9.15,6.56,5.80,0.76
2001:Q4,419911.00,1152.00,156616.00,84129.00,-5063.00,-91680.00,33856.00,-271205.00,1653.00,144016.00,-165196.00,-232009.00,177590.00,892.00,81120.00,294628.00,117732.00,1690520.00,516354.00,256302.00,937877.00,-8261.00,-11752.00,1096498.00,249970.00,178384.00,668144.00,594022.00,266384.00,77918.00,269733.00,-8261.00,-11752.00,617823.00,470028.00,108894.00,214074.00,-248428.00,73256.00,34652.00,430762.00,269733.00,3466.00,3732.00,161295.00,259187.00,-97892.00,7784367.00,5.53,2.07,3.33,-1.26
2002:Q1,847052.00,-3620.00,-179888.00,552212.00,-31997.00,23073.00,-108218.00,-1928.00,99085.00,34134.00,-52188.00,-245119.00,144830.00,4668.00,90552.00,476164.00,68364.00,1692186.00,532511.00,250049.00,914802.00,-8151.00,2975.00,1105044.00,256831.00,176262.00,671951.00,587142.00,275680.00,73787.00,242851.00,-8151.00,2975.00,948473.00,695717.00,90860.00,108270.00,-17804.00,71430.00,34564.00,520285.00,242851.00,5025.00,3772.00,276181.00,430583.00,-154402.00,7988201.00,6.51,3.46,5.39,-1.93
2002:Q2,606071.00,1792.00,-48378.00,139769.00,-75030.00,154925.00,-149239.00,-187193.00,95365.00,395992.00,-137564.00,-127663.00,106600.00,4724.00,94108.00,371736.00,121052.00,1710395.00,548672.00,256357.00,919230.00,-8301.00,-5563.00,1119335.00,258787.00,180594.00,679954.00,591060.00,289885.00,75763.00,239276.00,-8301.00,-5563.00,815220.00,615815.00,92788.00,130886.00,-86184.00,61915.00,32628.00,414539.00,239276.00,-4902.00,3748.00,183913.00,434406.00,-250493.00,8090544.00,5.12,2.27,5.37,-3.10
2002:Q3,886771.00,6248.00,96661.00,492691.00,24780.00,-148082.00,-38982.00,-223308.00,78539.00,35669.00,-16304.00,-155165.00,-27190.00,4776.00,59448.00,437152.00,111756.00,1745015.00,552724.00,258443.00,941630.00,-8403.00,621.00,1136240.00,261540.00,184451.00,690249.00,608775.00,291184.00,73992.00,251381.00,-8403.00,621.00,955022.00,807467.00,80473.00,94802.00,-82600.00,54880.00,33668.00,574192.00,251381.00,-4325.00,3740.00,330876.00,375014.00,-44138.00,8120812.00,7.07,4.07,4.62,-0.54
2002:Q4,821685.00,624.00,79479.00,100328.00,-34470.00,118596.00,-226534.00,-158960.00,107672.00,396417.00,-10160.00,-79520.00,84656.00,4776.00,-5992.00,495372.00,67996.00,1744005.00,571924.00,255248.00,922674.00,-8454.00,2613.00,1156276.00,264383.00,190779.00,701114.00,587729.00,307541.00,64469.00,221560.00,-8454.00,2613.00,1191648.00,902890.00,79006.00,86762.00,-5408.00,128397.00,15368.00,233134.00,221560.00,-9534.00,3740.00,24848.00,381041.00,-356193.00,8197205.00,2.84,0.30,4.65,-4.35
2003:Q1,783696.00,6764.00,-126557.00,554812.00,124145.00,-517392.00,-65747.00,-399829.00,-12669.00,-39148.00,53516.00,-223528.00,31213.00,4344.00,70608.00,713620.00,92152.00,1756707.00,594752.00,250801.00,914014.00,-8426.00,5566.00,1169883.00,279287.00,187032.00,703564.00,586824.00,315465.00,63769.00,210450.00,-8426.00,5566.00,1020965.00,702160.00,85096.00,117060.00,42474.00,74175.00,14440.00,363996.00,210450.00,-6152.00,3820.00,163518.00,382865.00,-219347.00,8278077.00,4.40,1.98,4.63,-2.65
2003:Q2,1203537.00,9948.00,64465.00,339166.00,-77287.00,-313733.00,205535.00,-258319.00,79525.00,-340474.00,402024.00,-158669.00,367904.00,4396.00,71732.00,416752.00,76840.00,1798793.00,605217.00,257294.00,945761.00,-8442.00,-1037.00,1182385.00,281604.00,191015.00,709766.00,616408.00,323613.00,66279.00,235995.00,-8442.00,-1037.00,1447457.00,850082.00,136674.00,128920.00,356666.00,-24885.00,11940.00,384427.00,235995.00,-874.00,3860.00,153166.00,410716.00,-257550.00,8405182.00,4.57,1.82,4.89,-3.06
2003:Q3,947416.00,-11876.00,-60656.00,268827.00,-316313.00,259317.00,-103021.00,671037.00,3034.00,-311733.00,-51744.00,49643.00,212940.00,4444.00,78452.00,405304.00,109078.00,1874959.00,644482.00,259344.00,978056.00,-8471.00,1548.00,1199228.00,284663.00,196086.00,718479.00,675731.00,359819.00,63258.00,259577.00,-8471.00,1548.00,1048237.00,887267.00,131522.00,95964.00,-86042.00,19526.00,11644.00,586554.00,259577.00,-2851.00,3948.00,333775.00,436905.00,-103130.00,8595109.00,6.82,3.88,5.08,-1.20
2003:Q4,1107290.00,6780.00,21386.00,222459.00,-173348.00,372466.00,36489.00,477542.00,38044.00,-179609.00,-69768.00,-56343.00,239015.00,4440.00,39072.00,463528.00,37602.00,1918406.00,675526.00,266970.00,981561.00,-8514.00,2863.00,1220254.00,288138.00,203305.00,728811.00,698152.00,387388.00,63665.00,252750.00,-8514.00,2863.00,950143.00,809979.00,166085.00,81756.00,-181836.00,74160.00,14472.00,869771.00,252750.00,2133.00,4048.00,618936.00,407799.00,211137.00,8664765.00,10.04,7.14,4.71,2.44
2004:Q1,1710560.00,9452.00,-3268.00,574408.00,126812.00,-24890.00,-77927.00,-86713.00,120816.00,18934.00,165484.00,-180003.00,181525.00,9540.00,-1392.00,546736.00,306156.00,1959112.00,698760.00,265854.00,994732.00,-8934.00,8700.00,1242498.00,307457.00,196657.00,738384.00,716614.00,391303.00,69197.00,256348.00,-8934.00,8700.00,1345184.00,852027.00,78174.00,131741.00,72182.00,211059.00,13504.00,1095495.00,256348.00,-5142.00,4204.00,848493.00,395887.00,452606.00,8794462.00,12.46,9.65,4.50,5.15
2004:Q2,1445922.00,10740.00,-72294.00,542149.00,-1136.00,-50406.00,-13749.00,-185847.00,127708.00,21483.00,112692.00,51716.00,-58937.00,9540.00,43312.00,549876.00,308670.00,2028543.00,735414.00,276765.00,1003509.00,-8889.00,21744.00,1268031.00,312549.00,204188.00,751294.00,760512.00,422865.00,72577.00,252215.00,-8889.00,21744.00,1543477.00,1094272.00,154842.00,75377.00,63194.00,155792.00,13764.00,676720.00,252215.00,-871.00,4332.00,429708.00,430166.00,-458.00,8943525.00,7.57,4.80,4.81,-0.01
2004:Q3,1312974.00,3900.00,119825.00,313749.00,-230402.00,258205.00,-150622.00,318693.00,198555.00,-108421.00,-32412.00,-360782.00,151038.00,9644.00,36776.00,693304.00,350128.00,2058567.00,755632.00,283795.00,1015294.00,-8704.00,12550.00,1294446.00,318031.00,212411.00,764004.00,764121.00,437601.00,71384.00,251290.00,-8704.00,12550.00,1295081.00,989602.00,152930.00,130933.00,-24828.00,46444.00,-55221.00,726792.00,251290.00,198.00,4436.00,479741.00,393198.00,86543.00,9042912.00,8.04,5.31,4.35,0.96
2004:Q4,1938683.00,11600.00,150718.00,332249.00,-102919.00,626604.00,206882.00,442255.00,136491.00,-159023.00,276060.00,-502018.00,234026.00,9644.00,40944.00,582784.00,278990.00,2096466.00,778102.00,284608.00,1031081.00,-8382.00,11057.00,1315882.00,324583.00,219654.00,771645.00,780584.00,453519.00,64954.00,259436.00,-8382.00,11057.00,1845148.00,1132713.00,184507.00,130693.00,216770.00,180465.00,13296.00,887414.00,259436.00,291.00,4572.00,632259.00,418462.00,213797.00,9228235.00,9.62,6.85,4.53,2.32
2005:Q1,898574.00,22552.00,-25408.00,448254.00,7725.00,-294668.00,-380638.00,-60453.00,109718.00,36706.00,-31208.00,-265845.00,72464.00,9744.00,11276.00,567328.00,376359.00,2141429.00,806991.00,300277.00,1036639.00,-9361.00,6883.00,1339443.00,343605.00,214413.00,781425.00,801986.00,463386.00,85864.00,255214.00,-9361.00,6883.00,1463102.00,879226.00,130534.00,113566.00,6076.00,333700.00,14508.00,251966.00,255214.00,-1940.00,4564.00,3256.00,274184.00,-270928.00,9186561.00,2.74,0.04,2.98,-2.95
2005:Q2,1882463.00,-11412.00,-20003.00,674467.00,67290.00,277317.00,-8646.00,258136.00,83383.00,-55557.00,57152.00,-299594.00,186701.00,9852.00,868.00,589412.00,350413.00,2193516.00,835325.00,298314.00,1064717.00,-9041.00,4201.00,1365476.00,350340.00,221241.00,793895.00,828040.00,484985.00,77073.00,270822.00,-9041.00,4201.00,1836072.00,1183981.00,109762.00,112290.00,-7900.00,437940.00,13836.00,888267.00,270822.00,1507.00,4632.00,620570.00,228396.00,392174.00,9320842.00,9.53,6.66,2.45,4.21
2005:Q3,1116755.00,8140.00,-61177.00,689992.00,64486.00,-341936.00,-173243.00,-91292.00,151227.00,-228628.00,-13344.00,-477643.00,294518.00,9968.00,32744.00,493576.00,417432.00,2230387.00,866918.00,298079.00,1069213.00,-8927.00,5104.00,1397331.00,357882.00,231747.00,807702.00,833056.00,509036.00,66332.00,261511.00,-8927.00,5104.00,1801910.00,1217534.00,114040.00,96954.00,-23792.00,397174.00,-163054.00,-15152.00,261511.00,-2553.00,4752.00,-269358.00,211096.00,-480454.00,9471449.00,-0.16,-2.84,2.23,-5.07
2005:Q4,1560619.00,-10948.00,-42056.00,207659.00,45535.00,637354.00,58404.00,315397.00,108075.00,155478.00,-2840.00,-460946.00,214633.00,9960.00,5040.00,581028.00,376200.00,2223093.00,881166.00,300452.00,1038411.00,-9016.00,12080.00,1422084.00,366265.00,239313.00,816506.00,801009.00,514901.00,61139.00,221905.00,-9016.00,12080.00,1711107.00,1204072.00,116892.00,78934.00,-100496.00,411705.00,-5141.00,645380.00,221905.00,-218.00,4696.00,428389.00,258766.00,169623.00,9624378.00,6.71,4.45,2.69,1.76
2006:Q1,1698824.00,16128.00,116939.00,737765.00,181546.00,-35250.00,170496.00,-59065.00,-35337.00,-111344.00,94040.00,-719125.00,260318.00,8028.00,85468.00,484860.00,468107.00,2287202.00,886787.00,321089.00,1077563.00,-9436.00,11199.00,1442389.00,378599.00,240467.00,823323.00,844813.00,508188.00,80622.00,254240.00,-9436.00,11199.00,1992571.00,1264278.00,210162.00,78986.00,71536.00,367609.00,20104.00,571170.00,254240.00,-3137.00,4628.00,324695.00,376176.00,-51481.00,9889811.00,5.78,3.28,3.80,-0.52
2006:Q2,1628666.00,19148.00,52012.00,527743.00,245826.00,112400.00,58999.00,-255209.00,141341.00,167269.00,147136.00,-477739.00,-70818.00,8120.00,6848.00,595944.00,462046.00,2242644.00,850014.00,327442.00,1071662.00,-9825.00,3351.00,1465313.00,385138.00,244769.00,835406.00,777331.00,464876.00,82673.00,236256.00,-9825.00,3351.00,2068904.00,1313663.00,215412.00,114821.00,-15240.00,440247.00,15148.00,352241.00,236256.00,-581.00,4552.00,121118.00,332458.00,-211340.00,9981059.00,3.53,1.21,3.33,-2.12
2006:Q3,672239.00,-3668.00,55961.00,521700.00,46540.00,-685111.00,-341852.00,87717.00,82841.00,-513816.00,24624.00,-455810.00,111150.00,8208.00,49688.00,542816.00,456140.00,2213924.00,805503.00,332266.00,1081900.00,-10305.00,4560.00,1485258.00,391272.00,247726.00,846260.00,728666.00,414231.00,84540.00,235640.00,-10305.00,4560.00,1709689.00,1012054.00,228208.00,124000.00,50468.00,294959.00,15572.00,-293213.00,235640.00,-2165.00,4544.00,-522144.00,299169.00,-821313.00,10081153.00,-2.91,-5.18,2.97,-8.15
2006:Q4,1570635.00,-7212.00,-87100.00,235988.00,410348.00,50887.00,-275543.00,75502.00,49503.00,201425.00,-15104.00,-329460.00,342442.00,8208.00,59316.00,478996.00,423327.00,2195379.00,773270.00,341388.00,1089539.00,-10873.00,2055.00,1505127.00,397795.00,250149.00,857183.00,690252.00,375475.00,91239.00,232356.00,-10873.00,2055.00,1668140.00,696886.00,252857.00,162621.00,150872.00,404904.00,15452.00,608200.00,232356.00,-1220.00,4612.00,381676.00,317776.00,63900.00,10195524.00,5.97,3.74,3.12,0.63
2007:Q1,1436630.00,14352.00,132177.00,734405.00,170588.00,-447188.00,-341236.00,249501.00,73057.00,-428510.00,178008.00,-558681.00,303641.00,9832.00,6864.00,450628.00,442004.00,2180024.00,740761.00,344750.00,1099198.00,-10530.00,5845.00,1520818.00,395653.00,261839.00,863326.00,659206.00,345108.00,82911.00,235872.00,-10530.00,5845.00,1503186.00,881172.00,262950.00,126322.00,-49956.00,282697.00,2752.00,595403.00,235872.00,-1103.00,4628.00,365261.00,339513.00,25748.00,10357980.00,5.75,3.53,3.28,0.25
2007:Q2,959608.00,25580.00,-88532.00,429776.00,320624.00,-201274.00,53684.00,53720.00,86538.00,-395215.00,254512.00,-969319.00,180798.00,9944.00,26708.00,553544.00,417247.00,2174546.00,709049.00,364867.00,1110056.00,-11130.00,1704.00,1536412.00,399948.00,262805.00,873659.00,638134.00,309101.00,102062.00,236397.00,-11130.00,1704.00,1842381.00,881812.00,276834.00,138798.00,224788.00,320150.00,4792.00,-239847.00,236397.00,-950.00,4772.00,-470523.00,315762.00,-786285.00,10460499.00,-2.29,-4.50,3.02,-7.52
2007:Q3,2395011.00,19656.00,-183957.00,477785.00,272122.00,1391539.00,-27807.00,638461.00,47660.00,733225.00,14368.00,-709158.00,197741.00,10056.00,-12936.00,458148.00,459646.00,2142319.00,663930.00,371211.00,1114971.00,-11472.00,3679.00,1552135.00,403505.00,264208.00,884422.00,590184.00,260425.00,107003.00,230549.00,-11472.00,3679.00,1422283.00,787450.00,295100.00,182340.00,-144564.00,301956.00,4176.00,1567088.00,230549.00,-2123.00,4728.00,1343390.00,288552.00,1054838.00,10547308.00,14.86,12.74,2.74,10.00
2007:Q4,2314911.00,11516.00,107736.00,347798.00,199726.00,1230590.00,162511.00,343190.00,-107303.00,832191.00,453364.00,-1372834.00,348913.00,10052.00,19248.00,537136.00,421667.00,2087516.00,609209.00,373220.00,1114843.00,-11558.00,1802.00,1564967.00,407166.00,264696.00,893105.00,522549.00,202043.00,108524.00,221738.00,-11558.00,1802.00,1442498.00,525235.00,309927.00,155007.00,116304.00,336025.00,15536.00,1410498.00,221738.00,-341.00,4788.00,1193889.00,295388.00,898501.00,10662159.00,13.23,11.20,2.77,8.43
2008:Q1,2143268.00,-14628.00,123573.00,655012.00,630368.00,-279515.00,-25281.00,-10792.00,-79165.00,-164276.00,517984.00,-184507.00,7909.00,7476.00,25116.00,465612.00,188867.00,2012888.00,558103.00,381114.00,1091546.00,-11083.00,-6792.00,1572405.00,390504.00,285498.00,896403.00,440483.00,167599.00,95616.00,195143.00,-11083.00,-6792.00,1275089.00,360611.00,197526.00,158798.00,163200.00,394953.00,14236.00,1322898.00,195143.00,-3884.00,4884.00,1136523.00,398147.00,738376.00,10831198.00,12.21,10.49,3.68,6.82
2008:Q2,1501502.00,-22228.00,74113.00,-66635.00,-153051.00,822059.00,388585.00,145353.00,90556.00,197564.00,-58404.00,-73119.00,314182.00,7476.00,39080.00,472348.00,145681.00,1977192.00,531247.00,377058.00,1079734.00,-10982.00,135.00,1584882.00,394307.00,283189.00,907386.00,392310.00,136940.00,93869.00,172348.00,-10982.00,135.00,335320.00,92168.00,241587.00,64138.00,-288492.00,225919.00,17472.00,1575965.00,172348.00,-1156.00,4760.00,1409532.00,633358.00,776174.00,11175407.00,14.10,12.61,5.67,6.95
2008:Q3,2561791.00,-31928.00,-16228.00,581074.00,151270.00,1145069.00,26431.00,725604.00,30272.00,362763.00,64356.00,-186278.00,-47216.00,7556.00,70020.00,626568.00,197526.00,1912584.00,500526.00,376711.00,1043743.00,-10946.00,2550.00,1590244.00,398247.00,278783.00,913214.00,322340.00,102279.00,97928.00,130529.00,-10946.00,2550.00,969757.00,-15963.00,254024.00,-25922.00,447388.00,310231.00,-36384.00,1877989.00,130529.00,-2404.00,4772.00,1754636.00,457525.00,1297111.00,11029709.00,17.03,15.91,4.15,11.76
2008:Q4,1071077.00,-2536.00,540205.00,-141316.00,313785.00,1525135.00,246885.00,297455.00,168229.00,812566.00,-1117584.00,-389014.00,-389259.00,7564.00,93776.00,477344.00,152977.00,1774540.00,446063.00,382847.00,961585.00,-10978.00,-4977.00,1595512.00,399527.00,274631.00,921354.00,179028.00,46536.00,108216.00,40231.00,-10978.00,-4977.00,-611330.00,-162684.00,277819.00,-59796.00,-940040.00,273372.00,22204.00,1883639.00,40231.00,-1192.00,4884.00,1849484.00,657818.00,1191666.00,10941369.00,17.22,16.90,6.01,10.89
2009:Q1,1148495.00,-17508.00,92298.00,135015.00,89248.00,503636.00,748160.00,-1065217.00,195200.00,625493.00,-278924.00,392918.00,-152738.00,-752.00,58664.00,398548.00,-71911.00,1683590.00,400103.00,349388.00,960099.00,-10298.00,-15702.00,1592386.00,381592.00,290180.00,920614.00,91204.00,18511.00,59208.00,39485.00,-10298.00,-15702.00,-72793.00,134794.00,24744.00,-80182.00,-120880.00,-31269.00,9780.00,1322272.00,39485.00,31.00,4920.00,1287675.00,663862.00,623813.00,10858944.00,12.18,11.86,6.11,5.74
2009:Q2,312606.00,288.00,308186.00,-23832.00,-180384.00,-932988.00,44687.00,-1242053.00,87343.00,177034.00,45660.00,212264.00,461879.00,-756.00,-3600.00,532408.00,-106520.00,1626764.00,371322.00,332773.00,953210.00,-9834.00,-20707.00,1585047.00,377744.00,287737.00,919566.00,41717.00,-6422.00,45036.00,33644.00,-9834.00,-20707.00,89997.00,69585.00,28242.00,-149702.00,55312.00,86560.00,7804.00,272130.00,33644.00,-2604.00,4956.00,246046.00,779810.00,-533764.00,10985194.00,2.48,2.24,7.10,-4.86
2009:Q3,185711.00,1712.00,65167.00,-154184.00,-567564.00,105239.00,650806.00,-230219.00,142657.00,-458006.00,115772.00,-300841.00,526978.00,-772.00,-6240.00,470128.00,-69684.00,1664989.00,386547.00,321024.00,992171.00,-9462.00,-25291.00,1582595.00,375349.00,285669.00,921577.00,82394.00,11198.00,35355.00,70594.00,-9462.00,-25291.00,50122.00,-44101.00,54735.00,-71600.00,100500.00,10588.00,-96560.00,121424.00,70594.00,-2948.00,4960.00,58738.00,610434.00,-551696.00,10933020.00,1.11,0.54,5.58,-5.05
