1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2006:Q3,52625.00,85906.00,49782.00,2289.00,47493.00,36125.00,1241916.00,106.00,0.00,94.00,-8254.00,-6212.00,-21222.00,-4260.00,47723.00,198736.00,238979.00,76212.00,61951.00,-40707.00,30221.00,111302.00,458181.00,40568.00,23024.00,336463.00,58126.00,-41953.00,30778.00,-5391.00,3129.00,4937.00,346545.00,1205791.00,12751.00,-45769.00,159276.00,101401.00,336307.00,245004.00,10741.00,56039.00,178224.00,8500.00,-3706.00,10858.00,1348.00,-5260.00,48022.00,-5610.00,15414.00,135704.00,11254.00,-832.00,9800.00,179829.00,-33282.00
2006:Q4,52608.00,164974.00,48284.00,-45.00,48329.00,116690.00,1014475.00,103.00,0.00,122.00,11455.00,13518.00,12789.00,1675.00,-52382.00,-74406.00,432455.00,93185.00,117417.00,27953.00,60394.00,133506.00,461548.00,54442.00,91165.00,259582.00,56359.00,3653.00,42816.00,9044.00,3615.00,8337.00,140132.00,897785.00,24596.00,16146.00,151289.00,142665.00,-88691.00,383354.00,84774.00,82575.00,216005.00,-12391.00,-6853.00,-2711.00,-2827.00,38114.00,122423.00,4951.00,17710.00,119749.00,1394.00,-5571.00,20042.00,-37995.00,-112366.00
2007:Q1,30368.00,114068.00,54054.00,1367.00,52687.00,60015.00,1441510.00,130.00,0.00,165.00,-3946.00,-11481.00,426.00,6013.00,80037.00,228127.00,353418.00,38980.00,36178.00,14033.00,53949.00,210278.00,324223.00,32841.00,19626.00,294296.00,-22540.00,90577.00,21631.00,3139.00,3185.00,27680.00,318186.00,1381495.00,-132381.00,-9953.00,199603.00,79348.00,363445.00,383375.00,39208.00,132009.00,212158.00,36676.00,16498.00,24204.00,-4026.00,19535.00,141202.00,3373.00,4540.00,112657.00,-328.00,1831.00,-2160.00,180732.00,-83701.00
2007:Q2,32665.00,40590.00,52421.00,159.00,52262.00,-11831.00,1310759.00,118.00,0.00,150.00,-9300.00,984.00,6689.00,9245.00,15868.00,52518.00,256687.00,86920.00,-104347.00,31352.00,40446.00,202316.00,547977.00,67658.00,130210.00,314222.00,35887.00,45925.00,37014.00,-76.00,1850.00,41491.00,303620.00,1322590.00,41569.00,-3596.00,76832.00,96436.00,29401.00,369160.00,80572.00,161719.00,126869.00,112255.00,27767.00,81288.00,3200.00,16540.00,99152.00,13821.00,7960.00,138386.00,-11229.00,-1414.00,14674.00,322643.00,-7925.00
2007:Q3,33144.00,92100.00,42033.00,-11064.00,53097.00,50067.00,1625314.00,100.00,0.00,118.00,27922.00,4328.00,22486.00,72643.00,158268.00,180790.00,173820.00,-197865.00,80427.00,69199.00,34934.00,187125.00,701565.00,142655.00,181094.00,309957.00,67859.00,77233.00,17671.00,-4853.00,6463.00,17832.00,168928.00,1575247.00,72053.00,53.00,186731.00,316564.00,45064.00,437074.00,-183229.00,313944.00,306359.00,212305.00,29815.00,179295.00,3195.00,52000.00,40170.00,-3344.00,3245.00,114537.00,323.00,-154.00,18191.00,80435.00,-58956.00
2007:Q4,15902.00,123954.00,53718.00,287.00,53431.00,70235.00,1054874.00,148.00,0.00,42.00,20358.00,60405.00,2325.00,8058.00,88280.00,108838.00,223758.00,-58576.00,60929.00,187627.00,92063.00,-58285.00,487005.00,98301.00,121616.00,213900.00,53188.00,70382.00,30099.00,3698.00,4691.00,19996.00,-73209.00,984639.00,-31354.00,50170.00,145587.00,254961.00,-136549.00,346440.00,-48036.00,298008.00,96468.00,169683.00,9991.00,157383.00,2309.00,101432.00,95574.00,-16287.00,8850.00,134284.00,-10593.00,3321.00,-21445.00,-109435.00,-108052.00
2008:Q1,24331.00,32257.00,51891.00,165.00,51726.00,-19634.00,1349395.00,182.00,0.00,-2.00,10259.00,55948.00,9107.00,83544.00,160338.00,72243.00,264315.00,4862.00,10359.00,147442.00,58664.00,42988.00,395824.00,126300.00,114106.00,168650.00,-13232.00,23361.00,-2806.00,7703.00,751.00,17918.00,250710.00,1369029.00,-100731.00,-11208.00,231904.00,356780.00,142820.00,164379.00,-67725.00,165745.00,66359.00,199724.00,40169.00,154449.00,5106.00,89420.00,27836.00,-2348.00,7117.00,116403.00,-12581.00,2085.00,32562.00,124867.00,-7926.00
2008:Q2,28588.00,1585.00,51183.00,310.00,50873.00,-49598.00,337508.00,144.00,0.00,-2.00,126.00,72429.00,20553.00,27273.00,-16633.00,-41321.00,2054.00,-25504.00,-186837.00,253953.00,6444.00,-46002.00,82471.00,8940.00,-16943.00,73979.00,16495.00,74498.00,19482.00,-12627.00,-429.00,9923.00,99567.00,387106.00,82358.00,12259.00,-18202.00,-65243.00,-251788.00,283506.00,-46337.00,321964.00,7879.00,-6363.00,7097.00,-12809.00,-651.00,105101.00,101225.00,-4407.00,8853.00,118087.00,-23397.00,-1010.00,19900.00,26227.00,27003.00
2008:Q3,1329.00,51345.00,49625.00,110.00,49515.00,1720.00,1188016.00,251.00,0.00,-2.00,-10302.00,316389.00,98004.00,-47135.00,-22189.00,147020.00,83398.00,-150052.00,322668.00,93848.00,12649.00,-195715.00,629278.00,352717.00,238986.00,25586.00,11989.00,27419.00,-5373.00,-10488.00,7137.00,14199.00,-39589.00,1186296.00,433367.00,407923.00,94376.00,42996.00,75220.00,-54333.00,-129585.00,183014.00,-107762.00,366416.00,268629.00,96314.00,1473.00,114229.00,-55544.00,-4725.00,24758.00,156642.00,-20119.00,1428.00,31648.00,-427986.00,-50017.00
2008:Q4,-22799.00,-184938.00,43573.00,-510.00,44083.00,-228511.00,942067.00,57.00,0.00,-1.00,-14812.00,906779.00,-61016.00,60973.00,184863.00,-679140.00,289486.00,75610.00,340713.00,184213.00,-19694.00,-291356.00,-177643.00,199254.00,-351326.00,-21232.00,-4339.00,31112.00,1706.00,152.00,-2171.00,24402.00,377320.00,1170577.00,1336780.00,159407.00,34315.00,411944.00,-981707.00,58907.00,118256.00,98018.00,-157367.00,-215547.00,167809.00,-384207.00,851.00,370034.00,-131613.00,-13195.00,20580.00,119336.00,-63372.00,9101.00,36595.00,19012.00,162139.00
2009:Q1,64388.00,-180538.00,41912.00,556.00,41356.00,-222449.00,-678672.00,110.00,0.00,3587.00,-10519.00,-82673.00,-29554.00,67920.00,-2211.00,-13783.00,-7906.00,-148362.00,-27994.00,308858.00,-16379.00,-124029.00,-441572.00,-208550.00,-197476.00,40038.00,-75584.00,-77410.00,28533.00,-8755.00,1420.00,9242.00,-115100.00,-456223.00,-181650.00,-134617.00,98461.00,-18361.00,-150902.00,-251585.00,-153498.00,16927.00,-115014.00,-288547.00,-114838.00,-179626.00,5917.00,134021.00,29317.00,26627.00,16144.00,99637.00,3148.00,5816.00,-3746.00,160014.00,244925.00
2009:Q2,84400.00,245482.00,41636.00,-71.00,41707.00,203846.00,-540492.00,66.00,0.00,166.00,12430.00,-355894.00,-25879.00,87248.00,-81756.00,-263108.00,345794.00,-133442.00,244056.00,224828.00,17971.00,-7619.00,-397100.00,-235874.00,-110951.00,-10971.00,-39304.00,68426.00,36908.00,-8638.00,337.00,7165.00,33343.00,-744338.00,-464711.00,115601.00,-1766.00,-160775.00,3135.00,-305218.00,-128836.00,-41453.00,-134929.00,-215342.00,-160177.00,-60480.00,5315.00,50034.00,169546.00,6719.00,-1078.00,133102.00,-4762.00,-5484.00,15804.00,-79143.00,-161082.00
2009:Q3,95813.00,-4231.00,41477.00,3.00,41474.00,-45708.00,-34834.00,194.00,3000.00,137.00,16327.00,66168.00,11273.00,-27824.00,-63786.00,-7017.00,173017.00,-90404.00,123909.00,65271.00,-1196.00,75437.00,-351543.00,-200639.00,-84071.00,-49112.00,-17721.00,41777.00,44009.00,-11756.00,34.00,19345.00,51812.00,10874.00,133996.00,-22292.00,62312.00,-227638.00,-5893.00,-230641.00,-143288.00,-20768.00,-66585.00,-147712.00,-111604.00,-36218.00,110.00,32609.00,171592.00,12397.00,-1561.00,117532.00,21132.00,-2154.00,13423.00,83772.00,100043.00
2009:Q4,96346.00,-24055.00,42517.00,195.00,42322.00,-66572.00,-77346.00,-34.00,0.00,127.00,-6668.00,22904.00,14349.00,3150.00,-45970.00,-234753.00,252556.00,-1912.00,111493.00,114934.00,8883.00,19158.00,-236394.00,-121245.00,-33193.00,-32611.00,-49345.00,103377.00,35043.00,-9127.00,1028.00,4917.00,18149.00,-10774.00,-24527.00,33406.00,184652.00,-109570.00,-277306.00,-186768.00,-22470.00,-14759.00,-149539.00,-98669.00,-57131.00,-41953.00,415.00,87101.00,162933.00,3152.00,8813.00,135856.00,594.00,2383.00,20187.00,46989.00,120401.00
2010:Q1,94033.00,168949.00,41555.00,835.00,40720.00,127394.00,-87962.00,93.00,0.00,54.00,-4700.00,-10855.00,-19926.00,-69463.00,-133321.00,233027.00,224776.00,-75099.00,140511.00,70983.00,122.00,88259.00,-357163.00,-62199.00,-101012.00,-113483.00,-80469.00,34123.00,28008.00,-4429.00,1298.00,2962.00,-12446.00,-215356.00,-50737.00,-26337.00,16660.00,-332086.00,246840.00,-175938.00,-58098.00,70715.00,-188555.00,-79281.00,-20678.00,-57098.00,-1505.00,10148.00,151173.00,-7849.00,423.00,151931.00,-3647.00,-27.00,7994.00,-124623.00,-74916.00
2010:Q2,86732.00,1333.00,41170.00,740.00,40430.00,-39837.00,-329290.00,41.00,0.00,460.00,195.00,-89574.00,16831.00,-77923.00,-63841.00,98220.00,25153.00,-46834.00,11169.00,75041.00,-6069.00,-8154.00,-162908.00,-32735.00,-33706.00,-66871.00,-29596.00,38359.00,29270.00,780.00,3027.00,7505.00,-154884.00,-289452.00,-102561.00,105982.00,-107681.00,-170476.00,3165.00,-203230.00,-52219.00,-18643.00,-132368.00,-47909.00,-18620.00,-28320.00,-969.00,85480.00,79384.00,-10222.00,2602.00,151786.00,3028.00,1471.00,5906.00,-86177.00,85399.00
2010:Q3,93652.00,106797.00,42897.00,1930.00,40967.00,63900.00,358592.00,66.00,0.00,208.00,11779.00,-42177.00,-37533.00,37853.00,2988.00,-145.00,309438.00,13333.00,85723.00,-55340.00,7424.00,258298.00,-131645.00,-17059.00,-18308.00,-68118.00,-28160.00,-25871.00,21410.00,487.00,1874.00,9723.00,200137.00,294692.00,-93107.00,8142.00,138945.00,-16750.00,-26604.00,-117170.00,6859.00,-65861.00,-58168.00,-46041.00,-20238.00,-29522.00,3719.00,51256.00,81229.00,3082.00,12406.00,164624.00,6952.00,-800.00,15834.00,112694.00,-13144.00
2010:Q4,100687.00,-49888.00,41154.00,505.00,40649.00,-91042.00,177234.00,56.00,0.00,129.00,1627.00,35749.00,8109.00,-1363.00,12533.00,-47092.00,268295.00,13715.00,333612.00,-45884.00,23368.00,-56516.00,-5269.00,26024.00,18573.00,-42560.00,-7306.00,46317.00,33671.00,-5682.00,2043.00,-22452.00,-149436.00,268276.00,103596.00,178559.00,67704.00,6933.00,-10008.00,-183463.00,1226.00,-25745.00,-158944.00,-3392.00,3296.00,-6270.00,-418.00,47492.00,84093.00,-37001.00,-736.00,158591.00,6690.00,234.00,18749.00,-169765.00,150575.00
2011:Q1,74614.00,35860.00,40715.00,339.00,40376.00,-4855.00,896112.00,-446.00,0.00,248.00,3595.00,439398.00,4862.00,8048.00,-28607.00,9689.00,337009.00,60159.00,299728.00,-97814.00,-20904.00,95840.00,-118883.00,-4266.00,-899.00,-47414.00,-66304.00,-19195.00,9120.00,2204.00,1384.00,5810.00,241876.00,900967.00,722372.00,-166476.00,126656.00,-76600.00,91050.00,-22203.00,16620.00,50248.00,-89071.00,-31461.00,-12949.00,-24058.00,5546.00,25999.00,100922.00,314.00,12646.00,118732.00,8358.00,-3331.00,12605.00,-18616.00,38755.00
2011:Q2,73789.00,68579.00,41620.00,1054.00,40566.00,26959.00,637062.00,67.00,0.00,163.00,4635.00,191594.00,16075.00,6691.00,-15640.00,23930.00,-3472.00,-43943.00,36759.00,-13469.00,-23505.00,40686.00,-7969.00,41848.00,-2838.00,-55807.00,8828.00,-15001.00,6758.00,1353.00,863.00,10671.00,416344.00,610104.00,157221.00,121295.00,191578.00,-40766.00,-1112.00,-185735.00,-35080.00,-71029.00,-79626.00,96105.00,61475.00,29059.00,5571.00,50669.00,76384.00,848.00,14090.00,118367.00,-1288.00,-370.00,13394.00,-576.00,5210.00
2011:Q3,78419.00,114024.00,44884.00,2313.00,42571.00,69141.00,131753.00,84.00,0.00,129.00,-44648.00,-3131.00,12701.00,-40488.00,-60507.00,232514.00,200595.00,-64541.00,331980.00,33459.00,-3976.00,-96327.00,-47823.00,72303.00,-81951.00,-45561.00,7386.00,-55133.00,-20545.00,-2953.00,2496.00,2610.00,-44147.00,62613.00,60445.00,89086.00,-22206.00,-57266.00,113711.00,-89454.00,-30301.00,6684.00,-65837.00,19968.00,26487.00,-7503.00,984.00,65900.00,-27632.00,-2930.00,30635.00,128095.00,-2199.00,1110.00,8338.00,-252988.00,-35605.00
2011:Q4,92759.00,25196.00,46722.00,2777.00,43945.00,-21526.00,260682.00,-54.00,0.00,116.00,-27735.00,-24816.00,3483.00,-22195.00,40306.00,-107410.00,436751.00,-28586.00,337593.00,143060.00,17922.00,-33238.00,89188.00,67671.00,15450.00,-26089.00,32156.00,-19685.00,-610.00,-1477.00,2949.00,-3939.00,-104189.00,282209.00,-119551.00,190636.00,108079.00,62068.00,-19330.00,-57171.00,-19400.00,-8032.00,-29739.00,-66713.00,-11406.00,-56660.00,1353.00,27974.00,51125.00,-2042.00,18987.00,119614.00,8852.00,-272.00,9031.00,-49078.00,67563.00
2012:Q1,88571.00,85757.00,47834.00,913.00,46921.00,37923.00,158113.00,73.00,0.00,191.00,-2877.00,-20151.00,-33889.00,-36304.00,-101718.00,-49487.00,383834.00,29423.00,154043.00,56479.00,24899.00,118990.00,-59682.00,18677.00,2556.00,-37633.00,-43282.00,26139.00,-13859.00,1502.00,9239.00,11454.00,43648.00,120190.00,3869.00,-73283.00,111957.00,-109261.00,72914.00,-92879.00,-3606.00,-43802.00,-45471.00,-54389.00,-41134.00,-14418.00,1163.00,14800.00,134053.00,3054.00,-4393.00,154992.00,5058.00,7200.00,-9166.00,-44336.00,2814.00
2012:Q2,75592.00,50308.00,49280.00,1616.00,47664.00,1028.00,58732.00,39.00,0.00,128.00,-7281.00,-42671.00,316.00,-14252.00,-32308.00,106016.00,-27628.00,-14970.00,-47495.00,30376.00,16251.00,-11790.00,52630.00,52669.00,4474.00,-28863.00,24350.00,13100.00,-18043.00,-1987.00,2267.00,5250.00,23156.00,57704.00,-55971.00,78428.00,61087.00,-68144.00,66472.00,-114925.00,-31657.00,8272.00,-91540.00,-23630.00,-65810.00,42421.00,-241.00,31002.00,82597.00,-3836.00,-16881.00,95914.00,2103.00,1207.00,21933.00,-99652.00,25285.00
2012:Q3,83923.00,-8680.00,49410.00,1480.00,47930.00,-58091.00,408061.00,60.00,0.00,118.00,7294.00,-66757.00,3073.00,30290.00,-140.00,116935.00,231305.00,-11206.00,122000.00,-43362.00,32517.00,131356.00,56965.00,31089.00,17802.00,-10995.00,19069.00,-24834.00,16157.00,1600.00,2936.00,2521.00,30539.00,466152.00,-83732.00,43557.00,116046.00,37403.00,37777.00,-72661.00,-18015.00,2219.00,-56865.00,7545.00,5213.00,-284.00,2616.00,65782.00,87064.00,-492.00,1936.00,121318.00,7902.00,-1202.00,5624.00,92285.00,92603.00
2012:Q4,49718.00,95371.00,50836.00,1286.00,49550.00,44535.00,857861.00,33.00,0.00,116.00,3127.00,65485.00,37193.00,25274.00,46705.00,44054.00,361106.00,-4529.00,93998.00,123945.00,41307.00,106385.00,209158.00,74467.00,78736.00,11421.00,44534.00,-33832.00,19070.00,-2849.00,263.00,1243.00,81715.00,813325.00,-58619.00,219037.00,231305.00,142220.00,31418.00,-35838.00,-5490.00,9519.00,-39867.00,-9631.00,-28664.00,17729.00,1304.00,52720.00,82587.00,1239.00,3270.00,123735.00,-9210.00,-503.00,3038.00,36557.00,-45653.00
2013:Q1,71230.00,141330.00,61808.00,11581.00,50227.00,79523.00,829600.00,42.00,0.00,220.00,5529.00,287717.00,-6501.00,-2428.00,-52926.00,-197909.00,465784.00,46675.00,126400.00,128203.00,8882.00,155624.00,-54096.00,8039.00,-4531.00,-23595.00,-34009.00,-8501.00,38922.00,902.00,2420.00,14279.00,336147.00,750078.00,413104.00,19088.00,57818.00,-99689.00,-138828.00,-22010.00,4673.00,36118.00,-62801.00,-9778.00,5281.00,-20211.00,5152.00,57669.00,192775.00,1153.00,1258.00,118539.00,9808.00,-1313.00,12284.00,138200.00,-70101.00
2013:Q2,12320.00,95219.00,50661.00,633.00,50028.00,44558.00,646105.00,57.00,0.00,176.00,-11873.00,223476.00,580.00,19405.00,-5874.00,-120921.00,77271.00,-5598.00,-80071.00,131946.00,-10200.00,41194.00,186333.00,62116.00,65482.00,29386.00,29349.00,5411.00,36608.00,-1278.00,1460.00,4263.00,231010.00,601547.00,483517.00,19389.00,50928.00,-10344.00,-119032.00,-52276.00,-27799.00,68546.00,-93023.00,121742.00,13121.00,93670.00,14951.00,18417.00,44575.00,257.00,4965.00,122755.00,-17459.00,161.00,7752.00,-73800.00,-82899.00
2013:Q3,64979.00,193363.00,48274.00,-1562.00,49836.00,145089.00,810334.00,41.00,0.00,187.00,-834.00,221317.00,17917.00,67890.00,25501.00,-37997.00,123999.00,12836.00,6574.00,10878.00,-14293.00,108004.00,146713.00,39348.00,20893.00,53597.00,32875.00,-21567.00,24385.00,393.00,2344.00,17912.00,222134.00,665246.00,187238.00,32270.00,217201.00,95279.00,-52923.00,10188.00,-26119.00,52612.00,-16305.00,-21945.00,-15856.00,4433.00,-10522.00,47715.00,29227.00,-2313.00,8282.00,128342.00,9730.00,-4298.00,4079.00,-22826.00,-128384.00
2013:Q4,30059.00,-60523.00,55488.00,4326.00,51162.00,-116011.00,765568.00,20.00,0.00,159.00,-2643.00,27594.00,-14586.00,-3189.00,-25827.00,-95726.00,629796.00,-37352.00,428231.00,116891.00,-126.00,122152.00,241686.00,87046.00,75622.00,33868.00,45150.00,60542.00,31181.00,-2082.00,4579.00,-11373.00,-74563.00,881579.00,45259.00,261876.00,83182.00,39394.00,-71776.00,129092.00,320.00,81046.00,47726.00,99836.00,30685.00,58868.00,10283.00,51715.00,79748.00,1216.00,8020.00,137911.00,13511.00,253.00,5608.00,-3266.00,90583.00
2014:Q1,54005.00,16159.00,50867.00,-791.00,51658.00,-34708.00,703051.00,51.00,0.00,256.00,-14549.00,186779.00,-23899.00,7420.00,-9932.00,-42213.00,187694.00,32913.00,201798.00,-91452.00,-10500.00,54935.00,13682.00,56805.00,-13660.00,3015.00,-32478.00,-46039.00,-1192.00,3341.00,2594.00,11374.00,427684.00,737759.00,276762.00,-2667.00,202836.00,-86906.00,14373.00,-84615.00,-1966.00,-72631.00,-10018.00,40303.00,779.00,36679.00,2845.00,8361.00,124790.00,239.00,8006.00,71840.00,11751.00,972.00,7426.00,144288.00,37846.00
2014:Q2,56929.00,50842.00,59082.00,5058.00,54024.00,-8241.00,651334.00,17.00,0.00,214.00,7381.00,11832.00,13267.00,7968.00,-38381.00,59970.00,172943.00,9121.00,28467.00,56994.00,-2159.00,80520.00,281951.00,92885.00,92667.00,43659.00,52740.00,-3260.00,152.00,3391.00,2803.00,2045.00,129042.00,659575.00,29161.00,111867.00,63558.00,-71156.00,90443.00,76571.00,-13658.00,53382.00,36847.00,28549.00,-25499.00,52411.00,1637.00,73881.00,91349.00,2985.00,10362.00,67508.00,6664.00,-330.00,3719.00,74444.00,6087.00
2014:Q3,30785.00,127433.00,57254.00,1515.00,55739.00,70180.00,596258.00,127.00,0.00,208.00,-3487.00,81542.00,26032.00,27901.00,7017.00,-38856.00,215640.00,-10178.00,214752.00,-14571.00,-1085.00,26722.00,195760.00,45824.00,38362.00,72824.00,38750.00,14551.00,3365.00,-2645.00,2442.00,10284.00,56377.00,526078.00,132972.00,61230.00,62869.00,43726.00,-131536.00,80503.00,11345.00,59214.00,9944.00,47778.00,15126.00,35117.00,-2465.00,48870.00,33213.00,2098.00,11326.00,71098.00,-2344.00,1723.00,6975.00,55577.00,-96648.00
2014:Q4,56855.00,61601.00,58316.00,2018.00,56298.00,3286.00,602712.00,28.00,0.00,130.00,892.00,-148702.00,-31207.00,-29330.00,60710.00,32116.00,248446.00,-56968.00,160342.00,114228.00,26416.00,4428.00,286448.00,124473.00,32721.00,73898.00,55356.00,22655.00,16790.00,-2819.00,3062.00,-4550.00,148042.00,599426.00,-323605.00,180621.00,183956.00,121169.00,35732.00,101963.00,-33027.00,110306.00,24684.00,32557.00,22928.00,2375.00,7254.00,104454.00,60332.00,-1956.00,15566.00,87004.00,1685.00,-318.00,3442.00,-3176.00,-4747.00
2015:Q1,47449.00,133143.00,60979.00,2728.00,58251.00,72164.00,461778.00,15.00,0.00,370.00,-4032.00,51130.00,-11753.00,7549.00,28098.00,-24432.00,15024.00,10762.00,-40885.00,-16198.00,28030.00,33315.00,38349.00,77834.00,-35433.00,30202.00,-34254.00,12532.00,20141.00,5396.00,2346.00,11726.00,309319.00,389614.00,45421.00,-96185.00,234548.00,-79900.00,2881.00,-57616.00,-14350.00,-43204.00,-62.00,-18600.00,4810.00,-27502.00,4092.00,78393.00,104622.00,1262.00,15496.00,104031.00,7647.00,-312.00,8366.00,39560.00,-85694.00
2015:Q2,62605.00,128283.00,60772.00,2144.00,58628.00,67511.00,263136.00,27.00,0.00,329.00,2005.00,-193893.00,-18748.00,1615.00,-15067.00,26881.00,-34676.00,34868.00,-142341.00,-20218.00,778.00,92237.00,311777.00,85550.00,47795.00,118351.00,60081.00,47013.00,20639.00,3929.00,3156.00,12864.00,95285.00,195625.00,-235578.00,201102.00,-55038.00,-29638.00,-44229.00,63594.00,23361.00,54421.00,-14188.00,38507.00,10546.00,24636.00,3325.00,42400.00,59796.00,4434.00,8469.00,112729.00,-12489.00,-489.00,6732.00,35323.00,-65677.00
2015:Q3,59139.00,81517.00,56093.00,-4613.00,60706.00,25424.00,327742.00,39.00,0.00,327.00,-9926.00,-45041.00,26468.00,-41882.00,26072.00,114569.00,8159.00,23338.00,-9066.00,-418.00,9297.00,-14992.00,85889.00,25966.00,-102168.00,113405.00,48686.00,-10481.00,-30787.00,1156.00,2409.00,1659.00,199111.00,302318.00,-51744.00,-84398.00,133528.00,52552.00,56897.00,70321.00,-29599.00,87749.00,12171.00,-8855.00,-11565.00,-878.00,3588.00,34947.00,-48966.00,590.00,14802.00,99268.00,-3751.00,6045.00,3112.00,27969.00,-22378.00
2015:Q4,41953.00,88648.00,60662.00,-285.00,60947.00,27986.00,306949.00,21.00,0.00,240.00,-1494.00,-213976.00,-9048.00,-52408.00,-2541.00,-59772.00,645577.00,-50811.00,609021.00,64396.00,27035.00,-4064.00,288254.00,91222.00,30579.00,107419.00,59034.00,-11364.00,10125.00,-1501.00,2662.00,-494.00,-287332.00,278963.00,-287832.00,271674.00,93147.00,87088.00,-40655.00,76332.00,-22148.00,121473.00,-22993.00,-8425.00,-22414.00,20980.00,-6991.00,77091.00,-19795.00,2106.00,7522.00,130489.00,-3389.00,-2925.00,13130.00,-116594.00,-46695.00
2016:Q1,62330.00,107764.00,60279.00,-334.00,60613.00,47485.00,829437.00,-120.00,0.00,159.00,6494.00,142575.00,1128.00,61156.00,35919.00,-154515.00,242413.00,85215.00,98059.00,13770.00,11770.00,33599.00,95412.00,78196.00,-17983.00,68976.00,-33777.00,-67136.00,23516.00,5434.00,2383.00,11455.00,423163.00,781952.00,90050.00,49700.00,197697.00,4079.00,-166953.00,92248.00,48239.00,9503.00,34506.00,31318.00,3656.00,21978.00,5684.00,36509.00,37455.00,-1023.00,5783.00,145048.00,12495.00,-3044.00,55734.00,194856.00,-45434.00
2016:Q2,66953.00,88698.00,62961.00,2112.00,60849.00,25737.00,557312.00,7.00,0.00,317.00,-4644.00,-83595.00,25706.00,-102105.00,-18152.00,136874.00,292222.00,-16914.00,27008.00,172380.00,22412.00,87336.00,304049.00,57618.00,62941.00,128135.00,55355.00,-56878.00,-14085.00,-14.00,2423.00,14604.00,60582.00,531575.00,-59375.00,132508.00,5837.00,-66659.00,58425.00,104902.00,-8547.00,145536.00,-32087.00,69641.00,-448.00,74571.00,-4482.00,27248.00,21378.00,1623.00,20759.00,83054.00,-279.00,-2265.00,10410.00,124368.00,-21745.00
2016:Q3,76074.00,139169.00,62957.00,1157.00,61800.00,76212.00,704325.00,-8.00,0.00,327.00,-8558.00,-122897.00,25342.00,-238646.00,-4956.00,248675.00,334581.00,-126819.00,253904.00,111648.00,-10295.00,106143.00,279442.00,20360.00,35499.00,170064.00,53519.00,-25201.00,-31574.00,3998.00,2488.00,10345.00,230967.00,628113.00,-208030.00,9385.00,156805.00,-20741.00,134856.00,128087.00,-12124.00,90842.00,49369.00,-4007.00,27614.00,-25226.00,-6395.00,104653.00,7935.00,4540.00,9676.00,76995.00,174.00,16219.00,5787.00,205779.00,-63095.00
2016:Q4,72459.00,140328.00,66675.00,4860.00,61815.00,73652.00,181182.00,-28.00,0.00,166.00,-2505.00,-152652.00,-19048.00,-43668.00,-11167.00,-164954.00,343784.00,-38188.00,314225.00,86595.00,-7475.00,-11372.00,202895.00,-2528.00,7484.00,138356.00,59583.00,63955.00,-20675.00,3436.00,2322.00,2636.00,-23315.00,107530.00,-237920.00,98736.00,157827.00,56715.00,-45761.00,61378.00,-5566.00,105840.00,-38896.00,-36898.00,-35120.00,-1007.00,-771.00,101273.00,-41889.00,5229.00,12996.00,82874.00,-16820.00,-1802.00,2100.00,-90508.00,-67868.00
